UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/10/15T00:01:16z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,30,44,964.38,0.07,35744,0,1556,11.96,18.24,19.99,11.96,18.24,19.99,64,64,2234.07,643.03,109.56,10.38,2.09,0.82,11.87,18.66,19.35,11.87,18.66,19.35,65,65,2237.60,651.62,121.12,10.68,0.91,0.21
2019/10/15T00:03:15z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,31,44,964.39,0.07,35744,0,1676,12.18,17.26,19.01,12.18,17.26,19.01,62,62,2280.35,655.06,98.59,8.85,1.74,1.24,12.72,20.08,22.48,12.72,20.08,22.48,68,68,2286.04,674.83,144.41,11.89,2.42,1.49
2019/10/15T00:05:15z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,31,44,964.41,0.07,36032,0,1796,11.46,17.51,18.59,11.46,17.51,18.59,62,62,2176.65,626.72,104.23,8.84,1.10,1.10,11.35,17.93,20.07,11.35,17.93,20.07,63,63,2079.35,605.22,121.96,12.21,1.97,1.79
2019/10/15T00:07:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,31,44,964.43,nan,36656,0,116,11.48,16.40,17.94,11.48,16.40,17.94,60,60,2231.88,629.96,98.08,6.84,0.80,0.56,11.21,17.38,19.46,11.21,17.38,19.46,62,62,2020.69,589.12,122.00,10.35,3.08,1.50
2019/10/15T00:09:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,31,44,964.38,0.07,36504,0,236,11.58,17.80,18.94,11.58,17.80,18.94,63,63,2105.55,618.53,110.73,10.18,1.67,0.36,12.63,18.27,18.83,12.63,18.27,18.83,64,64,2165.79,646.44,118.23,5.63,0.80,0.00
2019/10/15T00:11:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,32,45,964.35,0.07,36504,0,356,12.70,18.67,21.14,12.70,18.67,21.14,65,65,2311.91,674.75,126.39,7.71,2.75,1.97,12.03,19.37,20.06,12.03,19.37,20.06,66,66,2222.55,649.01,135.49,11.30,0.66,0.15
2019/10/15T00:13:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,33,45,964.36,0.07,36504,0,476,12.23,18.76,20.90,12.23,18.76,20.90,65,65,2273.27,662.89,110.69,10.03,2.60,2.17,11.98,17.71,18.83,11.98,17.71,18.83,63,63,2147.86,622.66,117.89,6.45,1.32,0.49
2019/10/15T00:15:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,34,47,964.32,0.07,36504,0,596,12.88,19.40,20.82,12.88,19.40,20.82,66,66,2320.16,675.43,117.58,12.45,0.66,0.33,12.41,18.65,19.96,12.41,18.65,19.96,65,65,2313.84,669.97,119.76,10.18,1.76,0.82
2019/10/15T00:17:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,35,46,964.38,0.07,36504,0,716,13.72,21.00,22.00,13.72,21.00,22.00,70,70,2594.78,744.85,126.64,10.87,0.57,0.57,14.41,21.28,23.26,14.41,21.28,23.26,70,70,2536.76,738.28,141.74,8.96,2.41,1.68
2019/10/15T00:19:12z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,36,47,964.38,0.07,36504,0,836,14.37,20.21,22.51,14.37,20.21,22.51,68,68,2555.91,749.84,116.21,10.59,2.06,1.68,14.11,20.67,21.61,14.11,20.67,21.61,69,69,2435.79,714.33,130.83,9.00,1.06,0.49
