UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/10/11T00:00:24z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,15,33,963.04,0.07,36568,0,716,7.00,10.04,11.13,7.00,10.04,11.13,42,42,1342.75,384.78,63.40,4.18,1.01,1.01,6.62,10.54,11.61,6.62,10.54,11.61,44,44,1305.21,379.24,71.79,7.10,1.44,1.44
2019/10/11T00:02:24z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,16,33,963.05,0.07,36568,0,836,6.23,9.39,10.43,6.23,9.39,10.43,39,39,1299.83,370.23,63.10,4.35,1.42,0.49,6.64,10.46,11.74,6.64,10.46,11.74,44,44,1268.70,372.41,77.33,7.14,1.68,0.49
2019/10/11T00:04:24z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,16,33,963.01,0.07,36568,0,956,6.16,9.74,10.41,6.16,9.74,10.41,41,41,1282.07,363.40,59.94,5.29,0.40,0.40,6.61,9.16,9.85,6.61,9.16,9.85,38,38,1189.93,350.43,64.93,3.43,1.01,0.72
2019/10/11T00:06:24z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,15,32,963.11,0.07,36568,0,1076,5.66,9.90,11.53,5.66,9.90,11.53,41,41,1176.79,337.29,65.15,8.68,1.88,1.29,5.96,9.49,10.26,5.96,9.49,10.26,40,40,1151.51,334.03,68.59,4.96,1.03,0.56
2019/10/11T00:08:24z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,14,30,963.06,0.07,36568,0,1196,6.03,9.96,12.66,6.03,9.96,12.66,41,41,1211.24,345.33,57.73,11.37,3.34,3.04,5.84,8.71,9.46,5.84,8.71,9.46,36,36,1125.09,331.43,62.41,3.94,1.28,0.52
2019/10/11T00:10:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,14,31,963.08,nan,36656,0,115,4.72,7.94,8.84,4.72,7.94,8.84,33,33,988.20,287.28,49.44,7.12,0.56,0.00,5.63,8.63,9.70,5.63,8.63,9.70,36,36,1053.26,315.17,55.85,7.74,0.09,0.04
2019/10/11T00:12:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,15,32,963.08,0.07,36568,0,235,5.93,9.07,10.25,5.93,9.07,10.25,38,38,1285.07,375.73,64.24,3.43,1.70,1.28,6.90,10.56,10.77,6.90,10.56,10.77,44,44,1272.90,366.84,69.06,6.14,0.34,0.00
2019/10/11T00:14:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,15,32,963.16,0.07,36568,0,355,6.27,9.07,10.19,6.27,9.07,10.19,38,38,1275.00,368.80,57.77,4.29,1.77,0.69,6.26,9.92,10.47,6.26,9.92,10.47,41,41,1251.86,363.55,63.94,5.55,0.88,0.18
2019/10/11T00:16:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,14,31,963.14,0.07,36568,0,475,6.43,10.06,10.41,6.43,10.06,10.41,42,42,1247.27,357.37,65.74,5.71,0.54,0.17,6.42,10.05,11.44,6.42,10.05,11.44,42,42,1247.91,359.65,69.32,6.12,1.97,1.00
2019/10/11T00:18:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,14,30,963.14,0.07,36568,0,595,5.83,10.23,10.59,5.83,10.23,10.59,43,43,1193.22,346.83,69.30,6.90,0.38,0.00,5.32,8.65,9.49,5.32,8.65,9.49,36,36,1072.78,318.23,56.59,6.55,1.33,0.43
2019/10/11T00:20:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,14,30,963.11,0.07,36568,0,715,5.04,7.43,7.59,5.04,7.43,7.59,31,31,1055.12,303.56,43.35,3.15,0.00,0.00,5.69,9.11,9.66,5.69,9.11,9.66,38,38,1044.77,310.10,66.30,6.14,0.80,0.46
2019/10/11T00:22:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,15,32,963.17,0.07,36568,0,835,6.25,9.51,10.70,6.25,9.51,10.70,40,40,1264.48,355.84,57.04,6.72,1.19,0.75,6.52,9.96,10.33,6.52,9.96,10.33,41,41,1208.69,358.27,62.06,4.63,0.63,0.18
2019/10/11T00:24:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,16,33,963.10,0.07,36568,0,955,6.96,10.49,11.94,6.96,10.49,11.94,44,44,1345.71,393.91,65.89,5.00,2.23,1.40,7.12,10.72,12.01,7.12,10.72,12.01,45,45,1325.29,393.18,68.90,7.35,1.56,0.79
2019/10/11T00:26:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,15,32,963.17,0.07,36568,0,1075,6.74,10.06,10.75,6.74,10.06,10.75,42,42,1328.57,377.64,63.94,3.71,0.90,0.90,6.80,9.90,10.23,6.80,9.90,10.23,41,41,1266.70,371.77,64.10,5.01,0.41,0.00
2019/10/11T00:28:20z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,15,31,963.15,0.07,36568,0,1195,6.06,8.59,10.09,6.06,8.59,10.09,36,36,1148.86,331.05,52.03,5.42,1.88,0.45,5.66,8.70,9.91,5.66,8.70,9.91,36,36,1149.26,334.29,60.90,5.83,1.77,0.89
2019/10/11T00:30:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,15,31,963.15,nan,36656,0,116,6.28,9.68,10.74,6.28,9.68,10.74,40,40,1211.16,350.28,57.92,7.20,1.56,0.48,5.71,8.48,10.15,5.71,8.48,10.15,35,35,1061.19,312.40,58.71,7.21,2.33,1.75
2019/10/11T00:32:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,15,32,963.17,0.07,36568,0,236,5.91,8.71,9.09,5.91,8.71,9.09,36,36,1180.32,333.52,53.33,3.33,0.36,0.36,6.27,9.40,11.10,6.27,9.40,11.10,39,39,1172.53,335.97,62.00,7.59,2.09,0.77
2019/10/11T00:34:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,16,32,963.20,0.07,36568,0,356,6.78,10.54,12.65,6.78,10.54,12.65,44,44,1309.00,383.10,77.01,7.51,2.06,1.25,6.57,9.78,10.63,6.57,9.78,10.63,41,41,1223.74,358.79,67.40,4.56,1.00,0.44
2019/10/11T00:36:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,15,31,963.17,0.07,36568,0,476,6.27,9.70,11.03,6.27,9.70,11.03,40,40,1301.92,378.70,67.18,4.48,1.75,0.45,6.10,10.15,11.30,6.10,10.15,11.30,42,42,1223.60,356.21,65.60,7.58,1.31,1.31
2019/10/11T00:38:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,14,30,963.20,0.07,36568,0,596,5.63,8.90,9.93,5.63,8.90,9.93,37,37,1109.16,323.00,62.65,4.88,0.88,0.41,5.91,8.86,9.32,5.91,8.86,9.32,37,37,1113.43,328.36,58.55,5.33,0.46,0.00
2019/10/11T00:40:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,14,30,963.20,0.07,36568,0,716,5.52,8.94,9.60,5.52,8.94,9.60,37,37,1108.97,316.96,51.76,6.78,0.48,0.48,5.51,8.68,9.23,5.51,8.68,9.23,36,36,1094.75,319.44,60.96,5.75,0.85,0.37
2019/10/11T00:42:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,15,30,963.24,0.07,36568,0,836,5.76,8.87,9.43,5.76,8.87,9.43,37,37,1119.90,326.24,57.67,4.90,0.57,0.00,5.68,9.75,10.71,5.68,9.75,10.71,41,41,1172.74,343.09,70.72,6.35,1.29,0.94
2019/10/11T00:44:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,15,31,963.21,0.07,36568,0,956,5.74,9.32,9.88,5.74,9.32,9.88,39,39,1187.91,341.19,53.42,7.30,0.38,0.00,6.37,9.64,10.37,6.37,9.64,10.37,40,40,1195.75,352.75,63.13,6.48,1.04,0.66
2019/10/11T00:46:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,14,30,963.17,0.07,36568,0,1076,5.84,8.88,9.93,5.84,8.88,9.93,37,37,1152.91,333.65,60.14,4.12,0.81,0.81,5.65,9.32,10.15,5.65,9.32,10.15,39,39,1087.54,321.44,65.74,7.29,0.65,0.29
2019/10/11T00:48:17z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,13,27,963.18,0.07,36568,0,1196,4.61,7.57,8.30,4.61,7.57,8.30,32,32,977.87,276.16,56.87,3.19,0.78,0.30,5.41,8.25,10.04,5.41,8.25,10.04,34,34,1076.65,314.13,56.86,5.88,2.41,1.62
