UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/10/18T00:00:39z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,40,49,959.93,0.07,36568,0,476,4.60,7.77,8.73,4.60,7.77,8.73,32,32,1030.97,305.64,54.34,5.09,1.23,0.40,4.38,7.09,8.19,4.38,7.09,8.19,30,30,872.65,259.87,53.09,5.13,1.51,1.51
2019/10/18T00:02:38z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,40,49,959.91,0.07,36568,0,596,4.90,7.68,8.19,4.90,7.68,8.19,32,32,996.22,288.65,48.17,4.14,0.41,0.41,4.34,6.64,7.33,4.34,6.64,7.33,28,28,874.61,255.10,48.96,2.93,0.99,0.48
2019/10/18T00:04:38z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,42,50,960.07,0.07,36568,0,716,4.11,7.52,8.50,4.11,7.52,8.50,31,31,917.05,264.65,47.85,6.48,1.21,1.21,4.93,7.17,9.19,4.93,7.17,9.19,30,30,926.87,274.69,49.03,6.17,2.60,2.03
2019/10/18T00:06:38z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,42,50,959.95,0.07,36568,0,836,3.93,6.84,7.60,3.93,6.84,7.60,28,28,887.78,254.39,47.46,4.93,1.01,0.63,4.27,7.04,8.50,4.27,7.04,8.50,29,29,927.86,267.97,51.99,6.61,2.33,1.34
2019/10/18T00:08:38z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,960.05,0.07,36568,0,956,3.99,6.86,7.47,3.99,6.86,7.47,29,29,910.29,253.54,41.33,4.56,0.81,0.36,3.91,7.30,8.62,3.91,7.30,8.62,30,30,874.83,253.62,52.75,6.99,1.94,1.19
2019/10/18T00:10:38z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,960.05,0.07,36568,0,1076,3.69,6.44,6.99,3.69,6.44,6.99,27,27,862.90,253.34,47.31,4.12,0.38,0.38,4.11,6.48,8.24,4.11,6.48,8.24,27,27,839.77,244.39,50.89,4.85,2.70,0.85
2019/10/18T00:12:38z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,44,50,960.04,0.07,36568,0,1196,3.58,7.06,8.46,3.58,7.06,8.46,29,29,840.00,242.51,48.70,9.48,0.81,0.81,3.50,6.37,6.96,3.50,6.37,6.96,27,27,772.67,224.99,44.83,5.77,0.26,0.26
2019/10/18T00:14:35z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,960.18,nan,36656,0,116,4.10,7.41,8.51,4.10,7.41,8.51,31,31,927.88,264.94,54.08,8.24,1.02,0.39,3.87,6.37,6.87,3.87,6.37,6.87,27,27,874.04,257.04,44.09,3.43,0.70,0.70
2019/10/18T00:16:35z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,44,50,960.25,0.07,36568,0,236,3.20,6.29,7.92,3.20,6.29,7.92,26,26,809.12,230.91,52.25,7.23,1.60,1.23,3.64,5.51,5.87,3.64,5.51,5.87,23,23,756.26,220.30,41.24,3.34,0.00,0.00
2019/10/18T00:18:35z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,44,50,960.19,0.07,36568,0,356,3.66,5.78,7.41,3.66,5.78,7.41,24,24,806.56,233.38,44.50,3.68,2.24,0.79,4.15,7.29,8.88,4.15,7.29,8.88,30,30,907.06,262.96,58.60,7.62,1.44,0.47
2019/10/18T00:20:35z,80:7d:3a:61:5c:fc,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,44,50,960.15,0.07,36568,0,476,4.19,7.19,7.87,4.19,7.19,7.87,30,30,906.17,256.70,54.09,5.54,0.49,0.00,4.09,6.36,7.07,4.09,6.36,7.07,27,27,854.48,240.52,39.65,3.16,1.19,0.75
