UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/02/12T23:14:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,27,36,972.62,0.07,19920,-81,1796,1.55,3.28,3.64,1.55,3.28,3.64,14,14,504.81,139.58,21.91,3.79,0.45,0.45,1.4,2.94,3.18,1.4,2.94,3.18,12,12,485.69,142.25,27.13,2.54,0.15,0.15,
2020/02/12T23:16:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,28,37,972.59,0.07,19920,-81,1916,1.81,3.96,4.12,1.81,3.96,4.12,16,16,534.18,151.01,25.21,4.59,0,0,2.21,3.76,4.32,2.21,3.76,4.32,16,16,540.91,160.32,28.15,3.48,0.88,0.39,
2020/02/12T23:18:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,30,39,972.59,0.07,20432,-83,2036,1.29,2.31,2.31,1.29,2.31,2.31,10,10,491.47,137.78,16.62,1,0,0,1.54,3.03,3.12,1.54,3.03,3.12,13,13,479.46,135.9,22.73,3.22,0,0,
2020/02/12T23:20:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,28,38,972.6,0.07,20432,-77,2156,1.1,2.26,3.23,1.1,2.26,3.23,9,9,457.48,133.99,23.28,2.58,1.07,0.81,1.44,2.71,3.61,1.44,2.71,3.61,11,11,490.21,130.36,23.11,2.86,0.75,0.75,
2020/02/12T23:22:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,27,37,972.58,0.07,19920,-80,2276,1.79,2.92,3.92,1.79,2.92,3.92,12,12,482.82,133.67,23.3,3.58,1.06,0.45,1.68,3.03,3.72,1.68,3.03,3.72,13,13,514.96,149.43,23.41,2.67,1.01,1.01,
2020/02/12T23:24:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,27,37,972.64,0.07,19920,-80,2396,1.43,2.88,3.59,1.43,2.88,3.59,12,12,463.83,137.45,27.13,3.45,0.84,0.17,1.3,2.75,2.75,1.3,2.75,2.75,11,11,444.27,119.37,17.82,2.96,0,0,
2020/02/12T23:26:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,27,37,972.54,0.07,19920,-82,2516,1,2.15,3.38,1,2.15,3.38,9,9,451.08,122.99,23.08,4.31,0.86,0.53,2.03,3.93,3.93,2.03,3.93,3.93,16,16,523.12,149.3,23.7,4.03,0,0,
2020/02/12T23:28:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,27,37,972.47,0.07,19856,-80,2636,1.57,2.67,3.67,1.57,2.67,3.67,11,11,478.76,131.43,23.17,2.51,1.29,0.8,1.84,3.13,3.54,1.84,3.13,3.54,13,13,501.39,145,26.1,3.14,0.4,0,
2020/02/12T23:30:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,27,37,972.49,0.07,19856,-78,2756,1.82,3.25,3.43,1.82,3.25,3.43,14,14,501.35,145.25,24.82,2.35,0,0,2.11,3.36,4.03,2.11,3.36,4.03,14,14,532.46,155.16,24.46,2.57,0.71,0.37,
2020/02/12T23:32:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,27,37,972.4,0.07,20368,-78,2876,1.44,2.28,3.82,1.44,2.28,3.82,9,9,467.56,126.94,22.24,2.94,1.88,1.38,1.84,3.56,4.51,1.84,3.56,4.51,15,15,524.21,153.47,30.97,3.59,1.29,0.82,
2020/02/12T23:34:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,28,38,972.49,0.07,19856,-80,2996,1.88,3.13,3.62,1.88,3.13,3.62,13,13,491.61,134.16,23.36,3.51,0.87,0.41,1.31,2.63,2.93,1.31,2.63,2.93,11,11,431.82,122.15,19.97,2.35,0.56,0.03,
2020/02/12T23:36:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,35,969.95,0.07,19856,-82,3116,1.62,2.97,3.58,1.62,2.97,3.58,12,12,447.91,124.38,22.23,3.86,0.35,0.35,1.75,2.85,3.53,1.75,2.85,3.53,12,12,461.25,135.81,23.12,2.62,0.91,0.91,
2020/02/12T23:38:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,28,37,972.55,0.07,19856,-83,3236,0.48,2.01,2.51,0.48,2.01,2.51,8,8,388.84,103.58,20.72,3.85,0.87,0,1.99,3.01,3.01,1.99,3.01,3.01,13,13,497.42,139.83,22.22,1.14,0,0,
2020/02/12T23:40:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,27,37,972.58,0.07,19856,-82,3356,1.84,4.12,4.18,1.84,4.12,4.18,17,17,538.57,152.94,28.15,4.03,0,0,1.47,2.38,3.32,1.47,2.38,3.32,10,10,422.78,123.63,19.85,2.71,1.09,1.09,
2020/02/12T23:42:13z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,28,37,972.52,0.07,20368,-83,3476,2.04,3.78,4.01,2.04,3.78,4.01,16,16,535.06,148.63,27.5,2.79,0.18,0,1.26,1.93,2.56,1.26,1.93,2.56,8,8,367.54,103.85,13.91,2.74,0.53,0.53,
2020/02/12T23:44:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,28,37,972.51,0.07,20368,-84,3596,1.6,3.53,5.04,1.6,3.53,5.04,15,15,480.04,137.91,27.46,5.77,2.26,0.83,1.65,2.61,3.98,1.65,2.61,3.98,11,11,422.86,121.79,23.3,3.58,1.64,1.27,
2020/02/12T23:46:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,28,37,972.53,0.07,19688,-85,3716,1.27,2.66,3.16,1.27,2.66,3.16,11,11,469.43,130.39,20.48,3.46,0,0,1.76,3.36,5.01,1.76,3.36,5.01,14,14,458.74,134.31,28.63,4.54,2.2,1.29,
2020/02/12T23:48:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,28,36,972.54,0.07,19688,-85,3836,1.72,2.87,3.4,1.72,2.87,3.4,12,12,441.9,129.36,23.64,2.06,0.36,0.36,1.54,3.03,3.24,1.54,3.03,3.24,13,13,464.58,129.37,25.48,1.75,0,0,
2020/02/12T23:50:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,28,36,972.51,0.07,19856,-84,3956,1.5,2.93,3.33,1.5,2.93,3.33,12,12,463.24,134.46,23.2,1.74,0.34,0.34,1.64,3.28,3.45,1.64,3.28,3.45,14,14,452.78,130.54,25.62,3.42,0.35,0,
2020/02/12T23:52:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,36,972.49,0.07,19856,-85,4076,1.56,3.63,4.77,1.56,3.63,4.77,15,15,484.39,134.66,27.32,6.23,1.15,0.79,1.76,3.27,3.89,1.76,3.27,3.89,14,14,479.76,142.62,22.67,3.68,0.98,0.51,
2020/02/12T23:54:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,29,36,972.54,0.07,20368,-83,4196,1.77,3.22,3.72,1.77,3.22,3.72,13,13,512.78,148.62,22.23,3.04,0.7,0.41,1.89,3.73,4.26,1.89,3.73,4.26,16,16,494.01,139.4,27.94,5.06,0.83,0.37,
2020/02/12T23:56:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,29,36,972.44,0.07,19856,-86,4316,1.77,3.62,4.49,1.77,3.62,4.49,15,15,496.48,143.54,28.38,4.49,0.75,0.52,2.09,3.26,4.01,2.09,3.26,4.01,14,14,516.96,150.32,21.42,3.16,0.84,0,
2020/02/12T23:58:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,29,36,972.37,0.07,19856,-75,4436,1.59,3.43,4.4,1.59,3.43,4.4,14,14,506.16,144.24,26.29,5.18,1.24,0.41,2.1,2.9,3.29,2.1,2.9,3.29,12,12,507.78,146.64,20.57,2.03,0.7,0,
2020/02/13T00:00:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,29,36,972.49,0.07,19856,-82,4556,1.53,2.85,2.94,1.53,2.85,2.94,12,12,462.75,127.51,22.62,2.62,0,0,1.99,3.87,4.06,1.99,3.87,4.06,16,16,514.57,152.39,30.09,3.91,0,0,
2020/02/13T00:02:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,29,36,972.46,0.07,19856,-81,4676,1.6,3.41,4.49,1.6,3.41,4.49,14,14,473.96,132.59,31.68,3.79,1.21,0.85,1.86,3.2,3.55,1.86,3.2,3.55,13,13,465.51,132.94,24.38,2.34,0.37,0.37,
2020/02/13T00:04:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,36,972.44,0.07,20368,-79,4796,1.51,3.24,4.55,1.51,3.24,4.55,13,13,483.36,141.85,30.12,4.39,1.61,0.9,0.71,2.09,2.4,0.71,2.09,2.4,9,9,374.43,111.84,17.15,1.74,0.44,0.44,
2020/02/13T00:06:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,29,37,972.48,0.07,19856,-79,4916,1.75,3.16,4.18,1.75,3.16,4.18,13,13,503.6,138.29,24.35,4.94,1.47,0.18,1.68,3.32,3.68,1.68,3.32,3.68,14,14,456.62,128.74,22.12,3.65,0.35,0.35,
2020/02/13T00:08:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,28,36,972.4,0.07,20368,-81,5036,1.44,2.96,3.75,1.44,2.96,3.75,12,12,453.46,127.8,22.82,3.32,0.82,0.82,1.48,2.82,2.82,1.48,2.82,2.82,12,12,388.12,114.99,17.63,3.46,0,0,
2020/02/13T00:10:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,35,972.45,0.07,19856,-82,5156,1.17,2.09,2.35,1.17,2.09,2.35,9,9,451.26,124.38,20.64,1.22,0,0,1.73,3.2,3.83,1.73,3.2,3.83,13,13,475.41,132.32,22.06,4.55,0.36,0.36,
2020/02/13T00:12:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,36,972.48,0.07,19856,-82,5276,1.72,2.58,2.58,1.72,2.58,2.58,11,11,478.03,135.12,17.67,1.49,0,0,1.47,2.81,4.39,1.47,2.81,4.39,12,12,436.89,124.93,28.04,4,2.29,1.46,
2020/02/13T00:14:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,36,972.46,0.07,19856,-82,5396,1.54,3.09,3.84,1.54,3.09,3.84,13,13,503.73,142.54,27.46,4.03,0.51,0.51,1.16,2.56,2.69,1.16,2.56,2.69,11,11,432.13,125.27,20.74,4.03,0,0,
2020/02/13T00:16:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,35,972.43,0.07,20368,-81,5516,1.77,3.03,3.74,1.77,3.03,3.74,13,13,487.59,138.66,23.74,3.09,0.8,0.8,1.81,3.38,3.52,1.81,3.38,3.52,14,14,482.35,135.7,23.17,2.96,0,0,
2020/02/13T00:18:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,35,972.44,0.07,19856,-82,5636,1.55,3.04,3.72,1.55,3.04,3.72,13,13,451.17,128.61,21.36,3.48,0.72,0.72,1.36,2.33,2.52,1.36,2.33,2.52,10,10,480.22,137.34,19.31,2.06,0,0,
2020/02/13T00:20:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,36,972.43,0.07,20368,-80,5756,1.44,2.97,3.59,1.44,2.97,3.59,12,12,466.23,130.52,17.52,3.94,0.52,0.52,1.7,3.78,4.38,1.7,3.78,4.38,16,16,495.48,143.58,32.75,3.8,0.78,0.78,
2020/02/13T00:22:14z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,28,36,972.47,0.07,19856,-79,5876,1.62,3.06,3.37,1.62,3.06,3.37,13,13,474.66,134.06,24.06,3.59,0,0,1.55,3.19,3.43,1.55,3.19,3.43,13,13,477,133.2,24.9,3.28,0.41,0,
2020/02/13T00:25:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,31,38,972.5,nan,36952,-78,115,1.47,3.8,4.24,1.47,3.8,4.24,16,16,516.76,142.61,25.37,7.14,0.63,0.63,0.75,2.5,2.5,0.75,2.5,2.5,10,10,445.06,126.33,20.5,4.29,0,0,
2020/02/13T00:27:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,33,39,972.51,0.07,20432,-79,235,1.66,3.12,4.06,1.66,3.12,4.06,13,13,432.13,123.75,22.44,5.12,0.85,0.41,1.87,3.27,3.53,1.87,3.27,3.53,14,14,502.2,142.29,22.41,2.54,0.31,0.31,
2020/02/13T00:29:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,33,39,972.6,0.07,19920,-82,355,1.65,2.8,3.24,1.65,2.8,3.24,12,12,472.01,126.24,20.68,2.39,0.73,0.37,1.82,2.25,2.54,1.82,2.25,2.54,9,9,439.63,127.03,10.65,0.68,0.5,0.5,
2020/02/13T00:31:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,33,38,972.57,0.07,19920,-80,475,1.41,2.59,2.84,1.41,2.59,2.84,11,11,414.9,117.64,19.37,1.4,0.43,0,1.22,2.33,2.93,1.22,2.33,2.93,10,10,420.85,117.3,17.09,3.1,0.81,0.81,
2020/02/13T00:33:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,39,972.62,0.07,19920,-77,595,1.56,2.68,3.9,1.56,2.68,3.9,11,11,488.29,136.66,21.21,3.44,1.44,0.74,1.72,2.55,3.92,1.72,2.55,3.92,11,11,416.24,122.54,21,3.27,1.55,1.55,
2020/02/13T00:35:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,972.67,0.07,19920,-81,715,1.71,3.41,4.09,1.71,3.41,4.09,14,14,509.59,149.15,24.55,3.85,1.18,0.03,2.13,3.26,4,2.13,3.26,4,14,14,510.73,146.53,24.04,2.8,1.03,0.66,
2020/02/13T00:37:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,972.67,0.07,19920,-81,835,1.85,2.9,3.53,1.85,2.9,3.53,12,12,477,135.09,25.79,2,1,0.59,1.68,2.87,3.68,1.68,2.87,3.68,12,12,459.04,133.9,21.07,2.65,1.24,0.44,
2020/02/13T00:39:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,972.7,0.07,19920,-82,955,1.26,2.65,3.9,1.26,2.65,3.9,11,11,452.12,124.79,21.11,5.33,1.56,0.19,1.68,2.62,2.7,1.68,2.62,2.7,11,11,447.64,130.11,19.12,1.7,0,0,
2020/02/13T00:41:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,36,38,972.65,0.07,20368,-76,1075,1.37,2.49,3.7,1.37,2.49,3.7,10,10,420.76,117.52,20.75,3.94,1.4,0.9,1.11,2.43,3,1.11,2.43,3,10,10,416.44,117.94,17,2.89,0.77,0.4,
2020/02/13T00:43:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,37,38,972.71,0.07,20368,-76,1195,1.34,2.63,3.51,1.34,2.63,3.51,11,11,456.62,126.74,23.53,2.79,1.24,0.85,1.54,2.96,3.48,1.54,2.96,3.48,12,12,449.11,130.61,23.56,2.42,0.82,0,
2020/02/13T00:45:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,37,36,970.06,0.07,19856,-75,1315,1.58,3.22,3.6,1.58,3.22,3.6,13,13,472.3,129.07,20.42,4.33,0.42,0.42,1.7,2.93,3.49,1.7,2.93,3.49,12,12,467.1,138,17.57,2.8,0.94,0,
2020/02/13T00:47:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,38,38,972.74,0.07,19856,-75,1435,1.16,2.71,3.11,1.16,2.71,3.11,11,11,440.4,121.66,23,2.57,0.74,0,1.66,3.16,3.51,1.66,3.16,3.51,13,13,466.81,133.22,19.9,3.06,0.53,0,
2020/02/13T00:49:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,38,38,972.77,0.07,20368,-80,1555,1.48,3.1,4.08,1.48,3.1,4.08,13,13,486.42,132.7,26.08,3.63,1.3,0.85,1.71,3.71,4.57,1.71,3.71,4.57,15,15,520.24,145.96,28.88,4.85,1.26,0,
2020/02/13T00:51:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,39,38,972.78,0.07,19856,-78,1675,1.7,3.43,3.75,1.7,3.43,3.75,14,14,495.58,138.61,21.25,3.13,0.54,0,1.14,2.24,2.24,1.14,2.24,2.24,9,9,387.04,109.8,15.49,1.69,0,0,
2020/02/13T00:53:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,40,38,972.76,0.07,20368,-80,1795,1.33,3.23,4.67,1.33,3.23,4.67,13,13,454.18,134.29,29.45,6.18,1.94,1.09,1.35,2.54,2.64,1.35,2.54,2.64,11,11,409.04,114.62,20.52,1.65,0,0,
2020/02/13T00:55:42z,80:7d:3a:61:5c:fc,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,40,38,972.75,0.07,19856,-79,1915,1.75,3.45,5.75,1.75,3.45,5.75,14,14,486.39,135.87,29.25,7.04,2.41,2.03,1.52,3.61,5.37,1.52,3.61,5.37,15,15,463.03,131.1,30.91,6.48,2.24,1.19,
