Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
3/30/2020 12:00 AM to 3/31/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/03/30 00:21:00,9.1,17.2,3.2,9.50,75.6,5.4,Sample,,,
2020/03/30 00:22:00,9.7,16.5,3.2,9.52,75.2,5.3,Sample,,,
2020/03/30 00:23:00,9.8,17.0,3.1,9.58,74.9,5.3,Sample,,,
2020/03/30 00:24:00,10.5,16.9,3.2,9.60,74.6,5.3,Sample,,,
2020/03/30 00:25:00,11.2,16.6,3.2,9.60,74.3,5.2,Sample,,,
2020/03/30 00:26:00,10.7,16.9,3.4,9.60,74.5,5.3,Sample,,,
2020/03/30 00:27:00,10.6,17.1,3.2,9.58,73.7,5.1,Sample,,,
2020/03/30 00:28:00,10.8,16.9,3.2,9.56,73.5,5.0,Sample,,,
2020/03/30 00:29:00,11.8,16.3,3.2,9.52,73.6,5.0,Sample,,,
2020/03/30 00:30:00,11.8,16.4,3.1,9.49,73.7,5.0,Sample,,,
2020/03/30 00:31:00,9.6,18.1,2.9,9.46,74.1,5.1,Sample,,,
2020/03/30 00:32:00,11.9,16.1,3.0,9.43,74.1,5.0,Sample,,,
2020/03/30 00:33:00,12.6,15.4,2.9,9.40,74.0,5.0,Sample,,,
2020/03/30 00:34:00,9.9,18.0,3.0,9.38,73.8,4.9,Sample,,,
2020/03/30 00:35:00,10.7,17.0,2.8,9.30,74.1,4.9,Sample,,,
2020/03/30 00:36:00,12.8,14.9,3.2,9.30,74.6,5.0,Sample,,,
2020/03/30 00:37:00,12.2,16.0,3.1,9.34,74.7,5.1,Sample,,,
2020/03/30 00:38:00,12.4,16.6,3.2,9.37,74.4,5.0,Sample,,,
2020/03/30 00:39:00,14.3,15.5,3.1,9.37,74.2,5.0,Sample,,,
2020/03/30 00:40:00,13.5,16.5,3.2,9.30,73.9,4.9,Sample,,,
2020/03/30 00:41:00,13.1,16.6,3.1,9.27,73.9,4.9,Sample,,,
2020/03/30 00:42:00,13.2,16.6,3.0,9.20,74.3,4.9,Sample,,,
2020/03/30 00:43:00,13.0,16.4,3.0,9.20,74.7,4.9,Sample,,,
2020/03/30 00:44:00,13.4,16.1,3.1,9.17,74.3,4.8,Sample,,,
2020/03/30 00:45:00,12.7,16.8,3.0,9.10,74.4,4.8,Sample,,,
2020/03/30 00:46:00,11.6,17.9,3.0,9.10,74.4,4.8,Sample,,,
2020/03/30 00:47:00,12.2,17.2,2.9,9.07,74.5,4.8,Sample,,,
2020/03/30 00:48:00,12.1,17.0,2.9,9.09,74.7,4.8,Sample,,,
2020/03/30 00:49:00,11.9,17.6,3.0,9.07,74.7,4.8,Sample,,,
2020/03/30 00:50:00,12.4,17.2,3.0,9.07,74.9,4.9,Sample,,,
2020/03/30 00:51:00,12.5,17.2,3.1,9.05,74.8,4.8,Sample,,,
2020/03/30 00:52:00,11.9,17.7,3.2,9.07,75.0,4.9,Sample,,,
2020/03/30 00:53:00,12.5,17.6,3.0,9.07,74.9,4.8,Sample,,,
2020/03/30 00:54:00,12.7,17.4,3.0,9.07,74.8,4.8,Sample,,,
2020/03/30 00:55:00,13.3,17.0,3.0,9.00,74.8,4.8,Sample,,,
2020/03/30 00:56:00,13.3,17.3,3.1,9.00,75.1,4.8,Sample,,,
2020/03/30 00:57:00,13.6,17.2,3.2,9.00,75.1,4.8,Sample,,,
2020/03/30 00:58:00,13.9,16.9,3.3,8.95,75.1,4.8,Sample,,,
2020/03/30 00:59:00,13.7,16.8,3.0,8.95,75.2,4.8,Sample,,,
2020/03/30 01:00:00,13.7,17.0,3.2,8.90,75.3,4.8,Sample,,,
2020/03/30 01:01:00,13.5,17.4,3.4,8.90,75.4,4.8,Sample,,,
2020/03/30 01:02:00,13.3,17.7,3.2,8.90,75.6,4.8,Sample,,,
2020/03/30 01:03:00,13.2,17.8,3.2,8.89,75.8,4.8,Sample,,,
2020/03/30 01:04:00,13.0,18.1,3.3,8.88,75.8,4.8,Sample,,,
2020/03/30 01:05:00,13.4,17.5,3.4,8.90,75.7,4.8,Sample,,,
2020/03/30 01:06:00,14.1,16.5,3.3,8.90,75.9,4.9,Sample,,,
2020/03/30 01:07:00,14.5,16.0,3.5,8.90,75.7,4.8,Sample,,,
2020/03/30 01:08:00,14.3,15.8,3.6,8.90,75.6,4.8,Sample,,,
2020/03/30 01:09:00,14.0,16.0,3.3,8.90,75.6,4.8,Sample,,,
2020/03/30 01:10:00,12.8,17.2,3.3,8.90,75.6,4.8,Sample,,,
2020/03/30 01:11:00,12.5,17.6,3.4,8.90,75.6,4.8,Sample,,,
2020/03/30 01:12:00,12.9,17.6,3.1,8.90,75.6,4.8,Sample,,,
2020/03/30 01:13:00,12.9,17.9,3.3,8.90,75.7,4.8,Sample,,,
2020/03/30 01:14:00,13.1,18.0,3.3,8.90,75.6,4.8,Sample,,,
2020/03/30 01:15:00,12.7,18.5,3.1,8.90,75.7,4.8,Sample,,,
2020/03/30 01:16:00,12.1,19.0,3.3,8.88,75.7,4.8,Sample,,,
2020/03/30 01:17:00,12.2,19.0,3.3,8.84,75.8,4.8,Sample,,,
2020/03/30 01:18:00,12.6,18.6,3.1,8.83,75.9,4.8,Sample,,,
2020/03/30 01:19:00,12.6,18.4,3.3,8.82,76.0,4.8,Sample,,,
2020/03/30 01:20:00,12.4,18.5,3.3,8.86,75.8,4.8,Sample,,,
2020/03/30 01:21:00,11.6,18.9,3.1,8.89,75.8,4.9,Sample,,,
2020/03/30 01:22:00,11.8,18.8,3.2,8.90,75.6,4.8,Sample,,,
2020/03/30 01:23:00,12.9,17.9,3.2,8.90,75.6,4.8,Sample,,,
2020/03/30 01:24:00,13.4,17.4,3.1,8.90,75.6,4.8,Sample,,,
2020/03/30 01:25:00,12.8,17.7,3.2,8.90,75.8,4.9,Sample,,,
2020/03/30 01:26:00,11.6,18.8,3.2,8.90,75.8,4.8,Sample,,,
2020/03/30 01:27:00,10.4,20.3,3.2,8.90,75.3,4.8,Sample,,,
2020/03/30 01:28:00,10.8,20.2,3.4,8.85,75.2,4.7,Sample,,,
2020/03/30 01:29:00,10.5,20.5,3.2,8.82,75.5,4.7,Sample,,,
2020/03/30 01:30:00,27.4,5.5,3.4,8.80,75.5,4.7,Sample,,,
2020/03/30 01:31:00,33.6,0.0,3.4,8.80,75.7,4.7,Sample,,,
2020/03/30 01:32:00,17.9,14.7,3.4,8.80,75.9,4.8,Sample,,,
2020/03/30 01:33:00,10.2,21.7,3.3,8.80,76.3,4.9,Sample,,,
2020/03/30 01:34:00,11.6,20.4,3.4,8.80,76.2,4.8,Sample,,,
2020/03/30 01:35:00,10.6,21.3,3.1,8.77,76.1,4.8,Sample,,,
2020/03/30 01:36:00,10.4,21.4,3.3,8.74,76.1,4.8,Sample,,,
2020/03/30 01:37:00,10.2,21.5,3.5,8.75,76.3,4.8,Sample,,,
2020/03/30 01:38:00,11.2,20.5,3.3,8.71,76.4,4.8,Sample,,,
2020/03/30 01:39:00,11.5,20.0,3.3,8.71,76.6,4.8,Sample,,,
2020/03/30 01:40:00,11.5,19.8,3.4,8.73,76.4,4.8,Sample,,,
2020/03/30 01:41:00,11.1,20.1,3.8,8.73,76.6,4.8,Sample,,,
2020/03/30 01:42:00,9.9,20.7,3.6,8.75,76.9,4.9,Sample,,,
2020/03/30 01:43:00,8.5,21.8,3.5,8.77,77.0,5.0,Sample,,,
2020/03/30 01:44:00,8.4,22.3,3.6,8.80,77.2,5.0,Sample,,,
2020/03/30 01:45:00,9.5,21.4,3.5,8.80,77.1,5.0,Sample,,,
2020/03/30 01:46:00,9.7,21.4,3.6,8.80,77.2,5.0,Sample,,,
2020/03/30 01:47:00,9.3,21.6,3.5,8.80,77.2,5.0,Sample,,,
2020/03/30 01:48:00,10.2,20.8,3.7,8.80,77.2,5.0,Sample,,,
2020/03/30 01:49:00,10.9,20.2,3.6,8.80,77.3,5.0,Sample,,,
2020/03/30 01:50:00,10.8,20.2,3.8,8.80,77.4,5.1,Sample,,,
2020/03/30 01:51:00,10.7,20.6,3.8,8.79,77.5,5.1,Sample,,,
2020/03/30 01:52:00,10.9,20.4,3.7,8.77,77.7,5.1,Sample,,,
2020/03/30 01:53:00,11.6,19.9,3.8,8.70,77.8,5.0,Sample,,,
2020/03/30 01:54:00,11.2,20.3,4.0,8.73,77.8,5.1,Sample,,,
2020/03/30 01:55:00,10.7,20.9,4.3,8.71,77.8,5.0,Sample,,,
2020/03/30 01:56:00,11.0,20.4,4.0,8.71,77.8,5.0,Sample,,,
2020/03/30 01:57:00,11.5,19.9,4.0,8.70,77.8,5.0,Sample,,,
2020/03/30 01:58:00,11.5,19.8,4.4,8.73,77.8,5.1,Sample,,,
2020/03/30 01:59:00,11.6,19.4,4.5,8.71,77.8,5.0,Sample,,,
2020/03/30 02:00:00,11.5,19.4,4.2,8.70,77.9,5.1,Sample,,,
2020/03/30 02:01:00,11.3,19.7,4.2,8.70,78.2,5.1,Sample,,,
2020/03/30 02:02:00,10.1,20.4,4.4,8.71,78.4,5.2,Sample,,,
2020/03/30 02:03:00,9.1,21.3,4.2,8.70,78.7,5.2,Sample,,,
2020/03/30 02:04:00,9.1,21.6,4.3,8.70,78.8,5.2,Sample,,,
2020/03/30 02:05:00,9.6,21.0,4.3,8.70,78.8,5.2,Sample,,,
2020/03/30 02:06:00,10.7,20.3,4.3,8.71,78.7,5.2,Sample,,,
2020/03/30 02:07:00,10.5,20.6,4.2,8.70,78.8,5.2,Sample,,,
2020/03/30 02:08:00,9.7,20.8,4.5,8.73,78.8,5.2,Sample,,,
2020/03/30 02:09:00,10.0,20.2,4.3,8.70,78.7,5.2,Sample,,,
2020/03/30 02:10:00,9.7,20.5,4.5,8.70,79.0,5.3,Sample,,,
2020/03/30 02:11:00,11.0,19.1,4.2,8.70,78.9,5.2,Sample,,,
2020/03/30 02:12:00,10.4,19.7,4.3,8.71,79.0,5.3,Sample,,,
2020/03/30 02:13:00,8.8,21.4,4.4,8.75,79.1,5.3,Sample,,,
2020/03/30 02:14:00,7.2,22.8,4.4,8.80,79.1,5.4,Sample,,,
2020/03/30 02:15:00,7.8,22.4,4.2,8.80,78.9,5.3,Sample,,,
2020/03/30 02:16:00,8.7,22.1,4.4,8.78,79.1,5.3,Sample,,,
2020/03/30 02:17:00,10.1,21.1,4.3,8.77,79.0,5.3,Sample,,,
2020/03/30 02:18:00,9.9,21.2,4.4,8.71,79.0,5.3,Sample,,,
2020/03/30 02:19:00,7.9,22.8,4.2,8.73,79.1,5.3,Sample,,,
2020/03/30 02:20:00,7.5,22.3,4.6,8.76,79.1,5.3,Sample,,,
2020/03/30 02:21:00,8.0,21.2,4.6,8.75,79.0,5.3,Sample,,,
2020/03/30 02:22:00,6.7,22.3,4.5,8.80,79.2,5.4,Sample,,,
2020/03/30 02:23:00,6.7,22.8,4.5,8.80,79.1,5.4,Sample,,,
2020/03/30 02:24:00,7.2,22.7,4.5,8.80,78.9,5.3,Sample,,,
2020/03/30 02:25:00,8.1,23.0,4.4,8.82,79.0,5.4,Sample,,,
2020/03/30 02:26:00,10.3,21.8,4.6,8.89,78.9,5.4,Sample,,,
2020/03/30 02:27:00,11.4,21.2,4.6,8.88,78.8,5.4,Sample,,,
2020/03/30 02:28:00,9.9,22.2,4.5,8.89,78.8,5.4,Sample,,,
2020/03/30 02:29:00,8.5,22.9,4.2,8.87,78.4,5.3,Sample,,,
2020/03/30 02:30:00,7.7,22.8,4.2,8.89,78.1,5.3,Sample,,,
2020/03/30 02:31:00,8.0,22.7,4.1,8.88,77.9,5.2,Sample,,,
2020/03/30 02:32:00,8.2,22.7,4.2,8.90,78.0,5.3,Sample,,,
2020/03/30 02:33:00,8.3,23.0,3.9,8.90,78.0,5.3,Sample,,,
2020/03/30 02:34:00,8.8,23.2,3.7,8.90,77.8,5.2,Sample,,,
2020/03/30 02:35:00,9.2,23.0,4.0,8.90,77.3,5.1,Sample,,,
2020/03/30 02:36:00,9.2,22.7,3.5,8.90,77.1,5.1,Sample,,,
2020/03/30 02:37:00,9.2,22.8,3.7,8.90,76.7,5.0,Sample,,,
2020/03/30 02:38:00,9.1,23.3,3.7,8.90,76.6,5.0,Sample,,,
2020/03/30 02:39:00,10.2,22.8,3.7,8.90,76.5,5.0,Sample,,,
2020/03/30 02:40:00,10.6,22.4,4.0,8.90,76.4,5.0,Sample,,,
2020/03/30 02:41:00,9.0,23.6,3.5,8.90,76.5,5.0,Sample,,,
2020/03/30 02:42:00,8.9,23.5,3.7,8.90,76.3,5.0,Sample,,,
2020/03/30 02:43:00,10.8,21.9,3.6,8.90,76.2,4.9,Sample,,,
2020/03/30 02:44:00,10.5,22.2,3.7,8.92,76.1,4.9,Sample,,,
2020/03/30 02:45:00,8.1,24.5,3.6,8.93,76.1,4.9,Sample,,,
2020/03/30 02:46:00,8.2,24.5,3.6,8.98,76.0,5.0,Sample,,,
2020/03/30 02:47:00,9.1,23.2,3.8,8.99,76.0,5.0,Sample,,,
2020/03/30 02:48:00,9.7,22.6,3.6,8.91,75.9,4.9,Sample,,,
2020/03/30 02:49:00,10.8,22.2,3.6,8.90,75.9,4.9,Sample,,,
2020/03/30 02:50:00,11.9,22.2,3.6,8.90,75.9,4.9,Sample,,,
2020/03/30 02:51:00,12.3,22.2,3.5,8.90,76.0,4.9,Sample,,,
2020/03/30 02:52:00,11.6,22.2,3.6,8.90,75.8,4.9,Sample,,,
2020/03/30 02:53:00,10.0,22.8,3.3,8.90,75.4,4.8,Sample,,,
2020/03/30 02:54:00,9.4,23.3,3.5,8.90,75.4,4.8,Sample,,,
2020/03/30 02:55:00,10.6,22.6,3.4,8.89,75.3,4.8,Sample,,,
2020/03/30 02:56:00,10.8,22.2,3.5,8.88,75.3,4.7,Sample,,,
2020/03/30 02:57:00,10.8,22.7,3.5,8.84,75.3,4.7,Sample,,,
2020/03/30 02:58:00,10.9,23.1,3.4,8.80,75.2,4.7,Sample,,,
2020/03/30 02:59:00,11.5,22.7,3.6,8.80,75.2,4.7,Sample,,,
2020/03/30 03:00:00,11.6,22.9,3.5,8.80,75.2,4.6,Sample,,,
2020/03/30 03:01:00,11.5,23.2,3.4,8.80,75.3,4.7,Sample,,,
2020/03/30 03:02:00,11.0,23.4,3.5,8.77,75.2,4.6,Sample,,,
2020/03/30 03:03:00,10.7,23.9,3.5,8.70,75.3,4.6,Sample,,,
2020/03/30 03:04:00,11.1,23.7,3.4,8.70,75.4,4.6,Sample,,,
2020/03/30 03:05:00,11.8,22.9,3.4,8.70,75.5,4.6,Sample,,,
2020/03/30 03:06:00,11.9,22.8,3.3,8.70,75.6,4.6,Sample,,,
2020/03/30 03:07:00,11.5,23.3,3.4,8.70,75.6,4.6,Sample,,,
2020/03/30 03:08:00,11.4,23.4,3.6,8.70,75.6,4.6,Sample,,,
2020/03/30 03:09:00,12.0,22.7,3.4,8.70,75.5,4.6,Sample,,,
2020/03/30 03:10:00,11.6,22.6,3.4,8.69,75.6,4.6,Sample,,,
2020/03/30 03:11:00,11.8,22.5,3.3,8.61,75.5,4.5,Sample,,,
2020/03/30 03:12:00,12.6,21.5,3.3,8.60,75.7,4.5,Sample,,,
2020/03/30 03:13:00,12.4,21.2,3.3,8.60,75.7,4.6,Sample,,,
2020/03/30 03:14:00,11.7,21.7,3.5,8.60,75.7,4.5,Sample,,,
2020/03/30 03:15:00,11.9,21.5,3.3,8.60,75.7,4.5,Sample,,,
2020/03/30 03:16:00,12.5,20.9,3.4,8.58,75.8,4.5,Sample,,,
2020/03/30 03:17:00,12.0,20.8,3.3,8.59,75.9,4.6,Sample,,,
2020/03/30 03:18:00,11.0,21.5,3.2,8.58,75.7,4.5,Sample,,,
2020/03/30 03:19:00,11.5,21.2,3.4,8.57,75.5,4.5,Sample,,,
2020/03/30 03:20:00,12.8,20.5,3.1,8.50,75.5,4.4,Sample,,,
2020/03/30 03:21:00,13.5,19.8,3.3,8.50,75.6,4.4,Sample,,,
2020/03/30 03:22:00,13.4,19.7,3.2,8.49,75.7,4.4,Sample,,,
2020/03/30 03:23:00,12.9,20.2,3.4,8.49,75.8,4.5,Sample,,,
2020/03/30 03:24:00,12.2,21.0,3.3,8.45,75.7,4.4,Sample,,,
2020/03/30 03:25:00,11.2,22.0,3.4,8.43,75.8,4.4,Sample,,,
2020/03/30 03:26:00,13.2,20.3,4.4,8.42,75.8,4.4,Sample,,,
2020/03/30 03:27:00,15.3,18.5,5.8,8.40,75.8,4.4,Sample,,,
2020/03/30 03:28:00,16.1,17.8,6.6,8.41,75.8,4.4,Sample,,,
2020/03/30 03:29:00,16.0,17.6,7.7,8.40,75.8,4.4,Sample,,,
2020/03/30 03:30:00,17.1,16.7,7.8,8.42,75.7,4.4,Sample,,,
2020/03/30 03:31:00,17.2,16.5,6.8,8.47,75.6,4.4,Sample,,,
2020/03/30 03:32:00,14.7,19.0,5.4,8.48,75.4,4.4,Sample,,,
2020/03/30 03:33:00,13.2,20.7,4.4,8.48,75.4,4.4,Sample,,,
2020/03/30 03:34:00,12.4,21.5,4.1,8.49,75.4,4.4,Sample,,,
2020/03/30 03:35:00,12.6,21.2,4.5,8.50,75.4,4.4,Sample,,,
2020/03/30 03:36:00,12.6,21.2,4.2,8.48,75.3,4.4,Sample,,,
2020/03/30 03:37:00,12.4,21.2,3.6,8.48,75.3,4.4,Sample,,,
2020/03/30 03:38:00,12.0,21.3,3.3,8.44,75.3,4.3,Sample,,,
2020/03/30 03:39:00,12.9,19.9,3.4,8.41,75.4,4.3,Sample,,,
2020/03/30 03:40:00,12.5,19.3,3.2,8.40,75.6,4.3,Sample,,,
2020/03/30 03:41:00,9.1,22.3,3.4,8.38,75.7,4.3,Sample,,,
2020/03/30 03:42:00,8.6,23.0,3.4,8.40,75.7,4.4,Sample,,,
2020/03/30 03:43:00,10.0,22.2,3.3,8.43,75.5,4.4,Sample,,,
2020/03/30 03:44:00,9.3,23.9,3.3,8.50,75.4,4.4,Sample,,,
2020/03/30 03:45:00,10.4,23.8,3.3,8.51,75.0,4.3,Sample,,,
2020/03/30 03:46:00,18.1,17.0,3.5,8.59,74.9,4.4,Sample,,,
2020/03/30 03:47:00,25.7,11.2,3.2,8.60,74.9,4.4,Sample,,,
2020/03/30 03:48:00,20.2,16.6,3.2,8.60,74.5,4.3,Sample,,,
2020/03/30 03:49:00,12.1,24.2,3.5,8.60,74.6,4.3,Sample,,,
2020/03/30 03:50:00,9.8,25.8,3.2,8.63,74.5,4.4,Sample,,,
2020/03/30 03:51:00,11.6,24.6,3.4,8.66,74.4,4.4,Sample,,,
2020/03/30 03:52:00,12.3,24.1,3.3,8.70,74.3,4.4,Sample,,,
2020/03/30 03:53:00,12.1,23.7,3.4,8.70,74.2,4.3,Sample,,,
2020/03/30 03:54:00,11.7,24.1,3.7,8.70,74.1,4.3,Sample,,,
2020/03/30 03:55:00,11.7,24.4,3.4,8.70,74.1,4.3,Sample,,,
2020/03/30 03:56:00,11.5,24.4,3.3,8.70,73.9,4.3,Sample,,,
2020/03/30 03:57:00,11.9,23.8,3.1,8.70,73.9,4.3,Sample,,,
2020/03/30 03:58:00,14.1,21.5,3.1,8.67,74.0,4.3,Sample,,,
2020/03/30 03:59:00,14.3,20.8,3.1,8.63,74.1,4.3,Sample,,,
2020/03/30 04:00:00,12.2,22.2,3.0,8.60,73.9,4.2,Sample,,,
2020/03/30 04:01:00,11.1,23.3,3.3,8.60,73.9,4.2,Sample,,,
2020/03/30 04:02:00,11.9,22.8,3.3,8.60,74.1,4.2,Sample,,,
2020/03/30 04:03:00,11.2,23.2,3.3,8.60,74.0,4.2,Sample,,,
2020/03/30 04:04:00,10.9,23.2,3.3,8.61,73.9,4.2,Sample,,,
2020/03/30 04:05:00,11.4,23.3,3.5,8.64,73.7,4.2,Sample,,,
2020/03/30 04:06:00,11.6,23.6,3.5,8.62,73.8,4.2,Sample,,,
2020/03/30 04:07:00,12.9,21.9,3.4,8.66,73.7,4.2,Sample,,,
2020/03/30 04:08:00,11.0,23.5,3.2,8.61,73.6,4.2,Sample,,,
2020/03/30 04:09:00,10.0,24.9,3.2,8.60,73.5,4.1,Sample,,,
2020/03/30 04:10:00,10.9,23.9,3.2,8.60,73.6,4.1,Sample,,,
2020/03/30 04:11:00,12.2,22.7,3.0,8.54,73.7,4.1,Sample,,,
2020/03/30 04:12:00,11.4,23.4,2.9,8.52,73.5,4.1,Sample,,,
2020/03/30 04:13:00,11.0,23.1,3.1,8.50,73.6,4.0,Sample,,,
2020/03/30 04:14:00,10.7,22.8,3.1,8.50,73.4,4.0,Sample,,,
2020/03/30 04:15:00,10.2,23.7,3.0,8.52,73.2,4.0,Sample,,,
2020/03/30 04:16:00,10.9,23.9,2.9,8.57,73.1,4.0,Sample,,,
2020/03/30 04:17:00,11.8,24.1,3.0,8.60,72.9,4.0,Sample,,,
2020/03/30 04:18:00,14.4,23.4,3.9,8.60,72.6,4.0,Sample,,,
2020/03/30 04:19:00,15.5,23.2,4.4,8.60,72.7,4.0,Sample,,,
2020/03/30 04:20:00,16.7,21.9,5.0,8.60,72.5,3.9,Sample,,,
2020/03/30 04:21:00,19.5,18.9,4.4,8.60,72.6,3.9,Sample,,,
2020/03/30 04:22:00,17.6,20.0,4.2,8.58,72.5,3.9,Sample,,,
2020/03/30 04:23:00,13.6,22.4,4.9,8.53,72.3,3.8,Sample,,,
2020/03/30 04:24:00,12.9,21.3,4.8,8.52,72.3,3.8,Sample,,,
2020/03/30 04:25:00,15.2,18.3,4.8,8.52,72.6,3.9,Sample,,,
2020/03/30 04:26:00,14.8,18.3,4.3,8.50,72.9,3.9,Sample,,,
2020/03/30 04:27:00,11.9,20.5,4.2,8.50,73.3,4.0,Sample,,,
2020/03/30 04:28:00,10.9,21.8,3.6,8.49,73.0,3.9,Sample,,,
2020/03/30 04:29:00,11.9,21.8,3.5,8.42,72.9,3.8,Sample,,,
2020/03/30 04:30:00,13.5,20.9,3.5,8.40,73.2,3.9,Sample,,,
2020/03/30 04:31:00,16.0,20.0,3.3,8.33,73.4,3.8,Sample,,,
2020/03/30 04:32:00,18.3,18.6,3.0,8.30,73.3,3.8,Sample,,,
2020/03/30 04:33:00,22.6,14.8,3.1,8.29,73.4,3.8,Sample,,,
2020/03/30 04:34:00,21.9,15.8,3.1,8.26,73.3,3.8,Sample,,,
2020/03/30 04:35:00,18.3,19.3,3.0,8.20,73.4,3.7,Sample,,,
2020/03/30 04:36:00,16.5,20.9,3.1,8.19,73.6,3.7,Sample,,,
2020/03/30 04:37:00,14.0,23.0,2.9,8.19,73.7,3.8,Sample,,,
2020/03/30 04:38:00,13.4,23.2,3.1,8.18,73.6,3.7,Sample,,,
2020/03/30 04:39:00,13.6,22.8,3.1,8.18,73.7,3.8,Sample,,,
2020/03/30 04:40:00,14.8,21.7,3.2,8.19,73.7,3.8,Sample,,,
2020/03/30 04:41:00,14.5,21.8,4.2,8.20,73.8,3.8,Sample,,,
2020/03/30 04:42:00,16.7,19.5,7.6,8.20,73.8,3.8,Sample,,,
2020/03/30 04:43:00,19.8,16.4,9.2,8.19,73.9,3.8,Sample,,,
2020/03/30 04:44:00,21.8,14.5,7.4,8.18,74.0,3.8,Sample,,,
2020/03/30 04:45:00,20.9,15.3,4.6,8.18,73.9,3.8,Sample,,,
2020/03/30 04:46:00,18.4,17.5,3.5,8.20,73.7,3.8,Sample,,,
2020/03/30 04:47:00,16.7,18.7,3.4,8.20,73.7,3.8,Sample,,,
2020/03/30 04:48:00,15.8,19.5,3.6,8.19,73.7,3.8,Sample,,,
2020/03/30 04:49:00,16.5,18.8,3.5,8.10,74.0,3.7,Sample,,,
2020/03/30 04:50:00,15.8,19.4,3.6,8.07,74.3,3.8,Sample,,,
2020/03/30 04:51:00,16.2,19.8,3.2,7.99,74.7,3.8,Sample,,,
2020/03/30 04:52:00,15.8,20.0,2.9,7.98,74.7,3.8,Sample,,,
2020/03/30 04:53:00,15.4,20.3,2.8,8.00,74.6,3.8,Sample,,,
2020/03/30 04:54:00,15.7,19.7,2.9,8.00,74.4,3.7,Sample,,,
2020/03/30 04:55:00,15.8,19.7,3.2,8.00,74.6,3.8,Sample,,,
2020/03/30 04:56:00,16.8,19.3,3.1,8.06,74.9,3.9,Sample,,,
2020/03/30 04:57:00,18.3,18.2,3.1,8.10,74.7,3.9,Sample,,,
2020/03/30 04:58:00,17.7,18.0,3.2,8.10,74.7,3.9,Sample,,,
2020/03/30 04:59:00,18.3,17.5,3.2,8.10,74.9,3.9,Sample,,,
2020/03/30 05:00:00,19.9,16.8,3.2,8.07,74.9,3.9,Sample,,,
2020/03/30 05:01:00,21.2,15.2,3.3,8.09,75.2,4.0,Sample,,,
2020/03/30 05:02:00,20.7,14.9,3.1,8.01,75.4,3.9,Sample,,,
2020/03/30 05:03:00,19.5,15.5,3.2,8.00,75.3,3.9,Sample,,,
2020/03/30 05:04:00,19.1,15.3,3.2,7.94,75.5,3.9,Sample,,,
2020/03/30 05:05:00,20.0,13.8,3.4,7.90,75.7,3.9,Sample,,,
2020/03/30 05:06:00,18.5,14.7,3.5,7.86,75.5,3.8,Sample,,,
2020/03/30 05:07:00,16.6,16.4,3.4,7.80,75.7,3.8,Sample,,,
2020/03/30 05:08:00,16.7,16.7,3.5,7.74,75.9,3.8,Sample,,,
2020/03/30 05:09:00,17.2,16.0,3.4,7.70,76.1,3.8,Sample,,,
