Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/5/2020 12:00 AM to 4/6/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/05 00:00:00,1.2,34.5,3.4,13.30,67.6,7.4,Sample,,,
2020/04/05 00:01:00,1.0,34.6,3.6,13.30,67.6,7.4,Sample,,,
2020/04/05 00:02:00,3.1,32.4,3.6,13.28,67.8,7.4,Sample,,,
2020/04/05 00:03:00,2.3,33.0,3.4,13.30,67.6,7.4,Sample,,,
2020/04/05 00:04:00,2.7,33.2,3.3,13.29,67.4,7.4,Sample,,,
2020/04/05 00:05:00,1.1,35.5,3.5,13.30,67.2,7.3,Sample,,,
2020/04/05 00:06:00,2.2,34.5,3.4,13.30,67.1,7.3,Sample,,,
2020/04/05 00:07:00,0.9,35.9,3.5,13.30,66.8,7.2,Sample,,,
2020/04/05 00:08:00,1.6,35.1,3.6,13.30,67.0,7.3,Sample,,,
2020/04/05 00:09:00,0.7,36.1,3.4,13.30,66.9,7.3,Sample,,,
2020/04/05 00:10:00,1.0,36.3,3.1,13.30,67.0,7.3,Sample,,,
2020/04/05 00:11:00,1.7,35.6,3.2,13.30,67.1,7.3,Sample,,,
2020/04/05 00:12:00,1.2,36.6,3.5,13.30,67.0,7.3,Sample,,,
2020/04/05 00:13:00,-0.1,38.7,3.4,13.23,66.8,7.2,Sample,,,
2020/04/05 00:14:00,0.9,37.6,3.4,13.20,67.4,7.3,Sample,,,
2020/04/05 00:15:00,1.9,36.9,3.7,13.13,67.4,7.2,Sample,,,
2020/04/05 00:16:00,3.7,35.0,3.4,13.13,67.7,7.3,Sample,,,
2020/04/05 00:17:00,4.9,33.1,3.6,13.13,67.8,7.3,Sample,,,
2020/04/05 00:18:00,4.0,33.4,3.5,13.18,67.8,7.4,Sample,,,
2020/04/05 00:19:00,2.2,34.2,3.5,13.20,67.7,7.4,Sample,,,
2020/04/05 00:20:00,1.7,33.9,3.6,13.23,67.6,7.4,Sample,,,
2020/04/05 00:21:00,0.6,34.8,3.4,13.27,67.8,7.4,Sample,,,
2020/04/05 00:22:00,-0.6,35.5,3.5,13.30,67.8,7.5,Sample,,,
2020/04/05 00:23:00,1.8,33.1,3.4,13.29,67.7,7.4,Sample,,,
2020/04/05 00:24:00,1.9,32.5,3.4,13.30,67.8,7.5,Sample,,,
2020/04/05 00:25:00,-2.7,36.8,3.4,13.30,67.4,7.4,Sample,,,
2020/04/05 00:26:00,-1.9,36.7,3.4,13.24,67.2,7.3,Sample,,,
2020/04/05 00:27:00,0.7,34.6,3.5,13.24,67.4,7.3,Sample,,,
2020/04/05 00:28:00,-1.4,37.7,3.4,13.30,67.2,7.3,Sample,,,
2020/04/05 00:29:00,2.8,34.5,3.4,13.30,67.2,7.3,Sample,,,
2020/04/05 00:30:00,4.7,32.2,3.5,13.32,67.3,7.4,Sample,,,
2020/04/05 00:31:00,2.6,33.7,3.5,13.38,67.2,7.4,Sample,,,
2020/04/05 00:32:00,2.2,33.7,3.5,13.40,67.3,7.5,Sample,,,
2020/04/05 00:33:00,2.6,32.9,3.7,13.39,67.4,7.5,Sample,,,
2020/04/05 00:34:00,2.4,32.7,3.3,13.40,67.2,7.4,Sample,,,
2020/04/05 00:35:00,3.1,31.3,3.2,13.40,67.1,7.4,Sample,,,
2020/04/05 00:36:00,1.4,32.4,3.3,13.40,67.1,7.4,Sample,,,
2020/04/05 00:37:00,-1.2,34.5,3.4,13.40,66.9,7.4,Sample,,,
2020/04/05 00:38:00,-2.0,34.7,3.3,13.40,66.7,7.3,Sample,,,
2020/04/05 00:39:00,-1.7,34.3,3.3,13.42,66.5,7.3,Sample,,,
2020/04/05 00:40:00,-0.8,33.6,3.2,13.42,66.8,7.4,Sample,,,
2020/04/05 00:41:00,1.0,32.0,3.3,13.48,66.5,7.4,Sample,,,
2020/04/05 00:42:00,-0.9,34.1,3.3,13.47,66.3,7.3,Sample,,,
2020/04/05 00:43:00,2.4,31.5,3.2,13.49,66.6,7.4,Sample,,,
2020/04/05 00:44:00,-0.5,34.8,3.4,13.48,66.6,7.4,Sample,,,
2020/04/05 00:45:00,1.1,34.1,3.3,13.44,66.8,7.4,Sample,,,
2020/04/05 00:46:00,2.2,33.2,3.6,13.44,66.9,7.4,Sample,,,
2020/04/05 00:47:00,-1.5,36.7,3.4,13.42,66.9,7.4,Sample,,,
2020/04/05 00:48:00,-2.5,38.1,3.4,13.40,66.9,7.4,Sample,,,
2020/04/05 00:49:00,-1.1,37.4,3.7,13.40,66.7,7.3,Sample,,,
2020/04/05 00:50:00,0.9,35.7,3.7,13.40,66.9,7.4,Sample,,,
2020/04/05 00:51:00,1.9,34.7,3.7,13.39,66.6,7.3,Sample,,,
2020/04/05 00:52:00,0.7,36.0,3.6,13.33,66.6,7.2,Sample,,,
2020/04/05 00:53:00,0.9,35.6,3.4,13.31,66.8,7.3,Sample,,,
2020/04/05 00:54:00,-1.6,37.7,3.1,13.30,66.6,7.2,Sample,,,
2020/04/05 00:55:00,-2.5,39.0,3.3,13.30,66.6,7.2,Sample,,,
2020/04/05 00:56:00,5.4,31.6,3.3,13.27,67.2,7.3,Sample,,,
2020/04/05 00:57:00,6.9,29.4,3.2,13.29,67.5,7.4,Sample,,,
2020/04/05 00:58:00,2.6,32.3,3.2,13.29,67.4,7.4,Sample,,,
2020/04/05 00:59:00,1.5,31.3,3.1,13.30,66.8,7.3,Sample,,,
2020/04/05 01:00:00,0.0,31.1,3.1,13.30,66.8,7.3,Sample,,,
2020/04/05 01:01:00,3.1,27.7,3.5,13.30,67.3,7.4,Sample,,,
2020/04/05 01:02:00,-0.1,30.1,3.1,13.30,67.3,7.4,Sample,,,
2020/04/05 01:03:00,-3.2,32.8,3.2,13.31,67.0,7.3,Sample,,,
2020/04/05 01:04:00,-3.5,33.4,3.6,13.34,66.9,7.3,Sample,,,
2020/04/05 01:05:00,-0.1,30.5,3.3,13.38,67.2,7.4,Sample,,,
2020/04/05 01:06:00,1.2,29.7,3.4,13.40,67.3,7.5,Sample,,,
2020/04/05 01:07:00,-0.3,31.8,3.4,13.38,67.4,7.4,Sample,,,
2020/04/05 01:08:00,-0.1,32.3,3.2,13.37,67.3,7.4,Sample,,,
2020/04/05 01:09:00,2.1,30.3,3.4,13.32,67.5,7.4,Sample,,,
2020/04/05 01:10:00,4.6,28.0,3.3,13.32,67.9,7.5,Sample,,,
2020/04/05 01:11:00,5.5,27.5,3.5,13.31,67.9,7.5,Sample,,,
2020/04/05 01:12:00,2.0,30.6,3.4,13.30,67.8,7.5,Sample,,,
2020/04/05 01:13:00,-2.8,35.2,3.5,13.30,67.6,7.4,Sample,,,
2020/04/05 01:14:00,-1.7,34.8,3.3,13.39,67.5,7.5,Sample,,,
2020/04/05 01:15:00,3.3,30.3,3.6,13.38,67.6,7.5,Sample,,,
2020/04/05 01:16:00,1.6,32.8,3.6,13.30,67.8,7.5,Sample,,,
2020/04/05 01:17:00,-0.4,36.0,3.4,13.26,68.1,7.5,Sample,,,
2020/04/05 01:18:00,0.2,36.3,3.3,13.15,67.9,7.3,Sample,,,
2020/04/05 01:19:00,2.6,33.3,3.4,13.10,68.4,7.4,Sample,,,
2020/04/05 01:20:00,2.5,33.2,3.4,13.10,68.2,7.4,Sample,,,
2020/04/05 01:21:00,-1.9,37.8,3.4,13.04,67.8,7.2,Sample,,,
2020/04/05 01:22:00,2.1,33.5,3.6,13.03,68.3,7.3,Sample,,,
2020/04/05 01:23:00,6.5,28.7,3.5,13.10,68.7,7.5,Sample,,,
2020/04/05 01:24:00,1.1,34.0,3.3,13.10,68.4,7.4,Sample,,,
2020/04/05 01:25:00,0.0,35.4,3.5,13.10,68.2,7.4,Sample,,,
2020/04/05 01:26:00,1.1,35.1,3.4,13.11,68.2,7.4,Sample,,,
2020/04/05 01:27:00,2.0,34.6,3.4,13.10,68.2,7.4,Sample,,,
2020/04/05 01:28:00,3.0,33.6,3.4,13.10,68.1,7.3,Sample,,,
2020/04/05 01:29:00,-0.7,37.1,3.7,13.03,67.6,7.2,Sample,,,
2020/04/05 01:30:00,1.6,35.7,3.5,13.00,67.7,7.2,Sample,,,
2020/04/05 01:31:00,2.1,35.9,3.9,13.00,67.5,7.1,Sample,,,
2020/04/05 01:32:00,0.4,37.9,3.3,13.00,67.7,7.2,Sample,,,
2020/04/05 01:33:00,0.9,38.1,3.6,12.98,67.6,7.1,Sample,,,
2020/04/05 01:34:00,5.9,33.9,3.4,12.94,67.8,7.1,Sample,,,
2020/04/05 01:35:00,4.1,35.5,3.3,12.93,67.7,7.1,Sample,,,
2020/04/05 01:36:00,-1.4,40.8,3.3,12.90,67.4,7.0,Sample,,,
2020/04/05 01:37:00,-1.7,41.6,3.3,12.84,67.4,7.0,Sample,,,
2020/04/05 01:38:00,2.0,39.6,3.3,12.84,67.7,7.0,Sample,,,
2020/04/05 01:39:00,3.1,38.9,3.2,12.80,67.8,7.0,Sample,,,
2020/04/05 01:40:00,3.9,37.6,3.2,12.80,68.0,7.0,Sample,,,
2020/04/05 01:41:00,6.0,35.1,3.3,12.80,68.5,7.1,Sample,,,
2020/04/05 01:42:00,5.3,35.4,3.5,12.80,68.6,7.2,Sample,,,
2020/04/05 01:43:00,4.4,35.8,3.5,12.81,68.5,7.1,Sample,,,
2020/04/05 01:44:00,4.6,34.6,3.6,12.88,68.5,7.2,Sample,,,
2020/04/05 01:45:00,4.4,34.2,3.6,12.90,68.5,7.2,Sample,,,
2020/04/05 01:46:00,4.3,33.3,3.4,12.93,68.7,7.3,Sample,,,
2020/04/05 01:47:00,2.4,34.9,3.5,12.95,68.6,7.3,Sample,,,
2020/04/05 01:48:00,-0.8,38.0,3.1,12.90,68.4,7.2,Sample,,,
2020/04/05 01:49:00,2.8,34.2,3.4,12.90,68.6,7.2,Sample,,,
2020/04/05 01:50:00,2.0,34.6,3.3,12.90,68.9,7.3,Sample,,,
2020/04/05 01:51:00,0.8,35.2,3.6,12.90,69.0,7.3,Sample,,,
2020/04/05 01:52:00,0.2,35.5,3.6,12.90,68.8,7.3,Sample,,,
2020/04/05 01:53:00,-0.9,36.5,3.2,12.90,68.7,7.3,Sample,,,
2020/04/05 01:54:00,3.8,31.7,3.4,12.97,68.9,7.4,Sample,,,
