Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/20/2020 12:00 AM to 4/21/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/20 00:00:00,10.7,19.0,3.6,12.70,78.2,9.0,Sample,,,
2020/04/20 00:01:00,9.0,20.9,3.8,12.70,78.4,9.0,Sample,,,
2020/04/20 00:02:00,7.6,24.0,3.6,12.65,78.4,9.0,Sample,,,
2020/04/20 00:03:00,6.4,24.8,3.6,12.60,78.5,9.0,Sample,,,
2020/04/20 00:04:00,7.9,23.8,3.9,12.60,78.7,9.0,Sample,,,
2020/04/20 00:05:00,8.7,22.5,3.6,12.57,79.0,9.0,Sample,,,
2020/04/20 00:06:00,7.7,24.4,3.8,12.51,78.9,8.9,Sample,,,
2020/04/20 00:07:00,6.9,24.4,3.5,12.50,79.1,9.0,Sample,,,
2020/04/20 00:08:00,10.3,20.8,3.5,12.50,78.7,8.9,Sample,,,
2020/04/20 00:09:00,16.7,14.1,3.3,12.50,78.6,8.9,Sample,,,
2020/04/20 00:10:00,11.6,16.7,3.5,12.50,78.5,8.9,Sample,,,
2020/04/20 00:11:00,3.3,22.7,3.7,12.50,78.6,8.9,Sample,,,
2020/04/20 00:12:00,5.9,20.5,3.7,12.50,78.7,8.9,Sample,,,
2020/04/20 00:13:00,6.7,20.9,3.8,12.48,79.1,9.0,Sample,,,
2020/04/20 00:14:00,6.1,22.4,3.6,12.42,79.0,8.9,Sample,,,
2020/04/20 00:15:00,7.9,19.7,3.6,12.40,79.1,8.9,Sample,,,
2020/04/20 00:16:00,9.9,17.2,3.3,12.43,79.1,8.9,Sample,,,
2020/04/20 00:17:00,12.2,13.6,3.3,12.50,78.9,8.9,Sample,,,
2020/04/20 00:18:00,5.8,18.8,3.6,12.50,79.0,9.0,Sample,,,
2020/04/20 00:19:00,0.7,22.9,3.7,12.50,78.7,8.9,Sample,,,
2020/04/20 00:20:00,5.3,19.6,3.7,12.50,78.7,8.9,Sample,,,
2020/04/20 00:21:00,5.3,20.0,3.8,12.46,78.8,8.9,Sample,,,
2020/04/20 00:22:00,2.2,23.6,3.7,12.38,79.3,8.9,Sample,,,
2020/04/20 00:23:00,3.1,24.2,3.8,12.30,79.4,8.8,Sample,,,
2020/04/20 00:24:00,6.2,22.5,3.8,12.24,79.3,8.8,Sample,,,
2020/04/20 00:25:00,7.9,22.7,3.7,12.21,79.4,8.7,Sample,,,
2020/04/20 00:26:00,7.6,23.8,4.0,12.17,79.8,8.8,Sample,,,
2020/04/20 00:27:00,9.6,21.5,4.0,12.09,80.1,8.8,Sample,,,
2020/04/20 00:28:00,9.4,21.6,3.5,12.04,80.3,8.8,Sample,,,
2020/04/20 00:29:00,8.4,21.9,3.7,12.00,80.5,8.8,Sample,,,
2020/04/20 00:30:00,8.8,20.1,3.5,12.00,80.7,8.8,Sample,,,
2020/04/20 00:31:00,8.0,21.3,3.7,12.02,80.6,8.8,Sample,,,
2020/04/20 00:32:00,8.8,19.9,3.3,12.05,80.6,8.8,Sample,,,
2020/04/20 00:33:00,8.4,19.5,3.5,12.05,80.6,8.8,Sample,,,
2020/04/20 00:34:00,7.3,20.9,3.5,12.09,80.5,8.8,Sample,,,
2020/04/20 00:35:00,8.2,18.5,3.5,12.12,80.3,8.8,Sample,,,
2020/04/20 00:36:00,9.0,18.7,3.6,12.20,80.1,8.9,Sample,,,
2020/04/20 00:37:00,7.4,20.8,3.5,12.22,79.8,8.8,Sample,,,
2020/04/20 00:38:00,7.3,19.9,3.5,12.30,79.5,8.8,Sample,,,
2020/04/20 00:39:00,10.7,19.4,3.4,12.27,79.6,8.8,Sample,,,
2020/04/20 00:40:00,10.1,21.1,3.4,12.20,79.7,8.8,Sample,,,
2020/04/20 00:41:00,10.6,19.5,3.6,12.19,80.1,8.9,Sample,,,
2020/04/20 00:42:00,11.1,19.9,3.5,12.12,80.4,8.8,Sample,,,
2020/04/20 00:43:00,10.7,21.3,3.5,12.10,80.6,8.9,Sample,,,
2020/04/20 00:44:00,10.2,20.0,3.3,12.15,80.9,9.0,Sample,,,
2020/04/20 00:45:00,13.8,15.6,3.5,12.20,80.7,9.0,Sample,,,
2020/04/20 00:46:00,13.6,14.0,3.6,12.24,80.0,8.9,Sample,,,
2020/04/20 00:47:00,9.8,16.8,3.7,12.29,80.0,8.9,Sample,,,
2020/04/20 00:48:00,6.5,17.7,4.1,12.30,80.5,9.0,Sample,,,
2020/04/20 00:49:00,6.6,18.6,4.0,12.35,81.4,9.2,Sample,,,
2020/04/20 00:50:00,6.3,20.9,3.7,12.40,80.7,9.2,Sample,,,
2020/04/20 00:51:00,4.0,23.1,4.0,12.40,79.6,9.0,Sample,,,
2020/04/20 00:52:00,7.6,21.2,4.0,12.40,79.5,9.0,Sample,,,
2020/04/20 00:53:00,10.7,19.3,3.8,12.40,79.5,9.0,Sample,,,
2020/04/20 00:54:00,10.3,19.3,3.8,12.40,79.5,9.0,Sample,,,
2020/04/20 00:55:00,11.8,19.0,3.9,12.40,79.5,9.0,Sample,,,
2020/04/20 00:56:00,11.3,19.0,3.6,12.40,79.5,9.0,Sample,,,
2020/04/20 00:57:00,13.8,16.0,3.5,12.33,79.4,8.9,Sample,,,
2020/04/20 00:58:00,14.7,13.9,3.8,12.29,79.3,8.8,Sample,,,
2020/04/20 00:59:00,12.3,15.1,3.6,12.20,79.5,8.8,Sample,,,
2020/04/20 01:00:00,9.9,15.9,3.8,12.20,80.1,8.9,Sample,,,
2020/04/20 01:01:00,8.7,17.7,3.7,12.13,80.2,8.8,Sample,,,
2020/04/20 01:02:00,6.2,19.3,3.4,12.06,80.1,8.7,Sample,,,
2020/04/20 01:03:00,11.4,13.6,3.3,12.07,80.5,8.8,Sample,,,
2020/04/20 01:04:00,13.7,10.3,3.5,12.10,80.6,8.9,Sample,,,
2020/04/20 01:05:00,9.6,12.7,3.4,12.13,80.4,8.8,Sample,,,
2020/04/20 01:06:00,7.0,15.3,3.5,12.20,79.9,8.8,Sample,,,
2020/04/20 01:07:00,5.8,14.2,3.5,12.20,79.4,8.7,Sample,,,
2020/04/20 01:08:00,6.9,13.3,3.7,12.20,79.3,8.7,Sample,,,
2020/04/20 01:09:00,7.4,13.0,3.6,12.20,79.4,8.7,Sample,,,
2020/04/20 01:10:00,6.6,13.2,3.5,12.20,79.4,8.7,Sample,,,
2020/04/20 01:11:00,7.6,14.4,3.3,12.19,79.7,8.8,Sample,,,
2020/04/20 01:12:00,8.7,13.5,3.4,12.11,79.7,8.7,Sample,,,
2020/04/20 01:13:00,9.5,11.8,3.5,12.16,79.7,8.7,Sample,,,
2020/04/20 01:14:00,5.6,15.0,3.4,12.20,79.5,8.8,Sample,,,
2020/04/20 01:15:00,4.3,17.3,3.8,12.22,79.4,8.8,Sample,,,
2020/04/20 01:16:00,4.1,18.2,4.0,12.29,79.4,8.8,Sample,,,
2020/04/20 01:17:00,4.7,19.1,3.5,12.30,79.4,8.8,Sample,,,
2020/04/20 01:18:00,6.3,19.4,3.5,12.30,79.4,8.8,Sample,,,
2020/04/20 01:19:00,7.6,19.0,3.5,12.30,79.3,8.8,Sample,,,
2020/04/20 01:20:00,8.5,18.4,3.6,12.32,79.4,8.9,Sample,,,
2020/04/20 01:21:00,9.6,17.5,3.4,12.38,79.4,8.9,Sample,,,
2020/04/20 01:22:00,10.2,17.2,3.3,12.40,79.4,8.9,Sample,,,
2020/04/20 01:23:00,9.6,17.4,3.3,12.40,79.0,8.9,Sample,,,
2020/04/20 01:24:00,9.5,17.5,3.4,12.39,79.0,8.8,Sample,,,
2020/04/20 01:25:00,8.6,18.1,3.4,12.40,78.5,8.8,Sample,,,
2020/04/20 01:26:00,9.7,17.8,3.6,12.33,78.8,8.8,Sample,,,
2020/04/20 01:27:00,8.3,17.8,3.5,12.31,78.8,8.7,Sample,,,
2020/04/20 01:28:00,8.6,18.3,3.7,12.30,78.5,8.7,Sample,,,
2020/04/20 01:29:00,8.7,18.3,3.4,12.30,78.9,8.7,Sample,,,
2020/04/20 01:30:00,8.6,17.4,3.4,12.30,78.8,8.7,Sample,,,
2020/04/20 01:31:00,9.5,17.3,3.4,12.30,79.1,8.8,Sample,,,
2020/04/20 01:32:00,9.0,17.0,3.5,12.30,79.4,8.8,Sample,,,
