Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/14/2020 12:00 AM to 4/15/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/14 00:00:00,13.4,11.3,6.1,12.50,89.4,10.8,Sample,,,
2020/04/14 00:01:00,11.6,11.5,6.0,12.51,89.4,10.8,Sample,,,
2020/04/14 00:02:00,8.8,13.1,6.2,12.57,89.3,10.9,Sample,,,
2020/04/14 00:03:00,8.4,14.4,6.3,12.60,89.5,10.9,Sample,,,
2020/04/14 00:04:00,8.6,14.5,6.9,12.60,89.3,10.9,Sample,,,
2020/04/14 00:05:00,8.5,15.4,6.6,12.59,88.9,10.8,Sample,,,
2020/04/14 00:06:00,9.2,16.3,7.1,12.59,89.0,10.8,Sample,,,
2020/04/14 00:07:00,13.4,13.6,7.2,12.52,89.3,10.8,Sample,,,
2020/04/14 00:08:00,14.6,12.6,7.3,12.51,89.3,10.8,Sample,,,
2020/04/14 00:09:00,12.5,13.7,7.4,12.50,89.3,10.8,Sample,,,
2020/04/14 00:10:00,13.5,12.1,7.6,12.50,89.4,10.8,Sample,,,
2020/04/14 00:11:00,11.0,12.5,7.5,12.51,89.4,10.8,Sample,,,
2020/04/14 00:12:00,8.2,14.4,7.3,12.51,89.4,10.8,Sample,,,
2020/04/14 00:13:00,8.9,14.2,7.6,12.52,89.4,10.8,Sample,,,
2020/04/14 00:14:00,10.2,13.4,7.4,12.51,89.4,10.8,Sample,,,
2020/04/14 00:15:00,10.6,13.4,7.4,12.50,89.4,10.8,Sample,,,
2020/04/14 00:16:00,10.9,13.2,7.7,12.50,89.5,10.8,Sample,,,
2020/04/14 00:17:00,10.0,13.6,7.4,12.50,89.5,10.8,Sample,,,
2020/04/14 00:18:00,10.2,12.7,7.4,12.51,89.4,10.8,Sample,,,
2020/04/14 00:19:00,9.8,12.2,7.0,12.50,89.4,10.8,Sample,,,
2020/04/14 00:20:00,9.5,11.6,7.7,12.50,89.4,10.8,Sample,,,
2020/04/14 00:21:00,12.2,8.7,6.9,12.50,89.4,10.8,Sample,,,
2020/04/14 00:22:00,7.5,12.2,6.5,12.50,89.2,10.8,Sample,,,
2020/04/14 00:23:00,4.5,15.0,6.9,12.48,88.9,10.7,Sample,,,
2020/04/14 00:24:00,5.2,14.3,7.0,12.40,88.9,10.6,Sample,,,
2020/04/14 00:25:00,7.7,12.7,7.0,12.32,89.2,10.6,Sample,,,
2020/04/14 00:26:00,8.6,12.9,6.6,12.30,89.2,10.6,Sample,,,
2020/04/14 00:27:00,13.1,11.7,6.7,12.30,89.3,10.6,Sample,,,
2020/04/14 00:28:00,11.0,13.2,7.2,12.34,89.3,10.6,Sample,,,
2020/04/14 00:29:00,8.4,15.0,7.8,12.40,90.0,10.8,Sample,,,
2020/04/14 00:30:00,9.3,13.9,7.1,12.40,89.6,10.7,Sample,,,
2020/04/14 00:31:00,12.6,11.3,7.4,12.40,89.6,10.7,Sample,,,
2020/04/14 00:32:00,10.8,12.9,7.0,12.40,89.3,10.7,Sample,,,
2020/04/14 00:33:00,9.4,15.4,6.9,12.40,89.3,10.7,Sample,,,
2020/04/14 00:34:00,8.1,16.7,6.2,12.37,88.4,10.5,Sample,,,
2020/04/14 00:35:00,9.1,17.3,6.8,12.38,88.8,10.6,Sample,,,
2020/04/14 00:36:00,13.1,15.6,6.8,12.40,89.3,10.7,Sample,,,
2020/04/14 00:37:00,14.8,14.6,6.8,12.40,89.2,10.7,Sample,,,
2020/04/14 00:38:00,13.8,16.2,7.4,12.40,89.4,10.7,Sample,,,
2020/04/14 00:39:00,12.5,16.3,7.2,12.40,89.6,10.7,Sample,,,
2020/04/14 00:40:00,12.6,15.4,7.9,12.40,89.8,10.8,Sample,,,
2020/04/14 00:41:00,13.0,14.2,7.3,12.40,89.9,10.8,Sample,,,
2020/04/14 00:42:00,11.6,13.9,7.4,12.40,89.4,10.7,Sample,,,
2020/04/14 00:43:00,12.5,13.0,6.7,12.40,89.0,10.6,Sample,,,
2020/04/14 00:44:00,11.7,13.6,6.6,12.40,88.8,10.6,Sample,,,
2020/04/14 00:45:00,12.2,13.8,7.1,12.40,88.9,10.6,Sample,,,
2020/04/14 00:46:00,14.4,12.5,7.0,12.43,89.2,10.7,Sample,,,
2020/04/14 00:47:00,13.6,13.0,7.0,12.49,89.0,10.7,Sample,,,
2020/04/14 00:48:00,13.2,12.7,7.4,12.50,89.2,10.8,Sample,,,
2020/04/14 00:49:00,14.2,11.0,7.1,12.50,89.4,10.8,Sample,,,
2020/04/14 00:50:00,13.9,9.7,6.6,12.45,89.1,10.7,Sample,,,
2020/04/14 00:51:00,12.3,9.3,7.5,12.40,89.1,10.7,Sample,,,
2020/04/14 00:52:00,14.0,6.6,7.2,12.39,89.4,10.7,Sample,,,
2020/04/14 00:53:00,11.4,7.2,6.7,12.32,89.2,10.6,Sample,,,
