Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
3/22/2020 12:00 AM to 3/23/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/03/22 00:56:00,12.7,9.7,1.9,9.58,80.0,6.3,Sample,,,
2020/03/22 00:57:00,11.7,9.9,1.9,9.60,80.2,6.3,Sample,,,
2020/03/22 00:58:00,10.8,10.3,1.9,9.59,80.0,6.3,Sample,,,
2020/03/22 00:59:00,10.6,10.4,2.0,9.60,80.0,6.3,Sample,,,
2020/03/22 01:00:00,10.4,11.0,1.8,9.60,79.8,6.3,Sample,,,
2020/03/22 01:01:00,11.1,10.6,2.0,9.60,79.6,6.2,Sample,,,
2020/03/22 01:02:00,12.0,9.9,1.8,9.57,79.8,6.2,Sample,,,
2020/03/22 01:03:00,11.8,9.9,1.7,9.51,79.5,6.1,Sample,,,
2020/03/22 01:04:00,11.2,9.9,1.7,9.50,79.6,6.1,Sample,,,
2020/03/22 01:05:00,11.2,9.2,1.7,9.50,79.7,6.2,Sample,,,
2020/03/22 01:06:00,11.2,7.8,1.7,9.50,80.0,6.2,Sample,,,
2020/03/22 01:07:00,11.3,8.0,1.8,9.50,80.3,6.3,Sample,,,
2020/03/22 01:08:00,10.6,9.8,2.0,9.50,80.0,6.2,Sample,,,
2020/03/22 01:09:00,11.7,10.0,1.8,9.50,79.8,6.2,Sample,,,
2020/03/22 01:10:00,13.5,8.7,1.8,9.50,79.9,6.2,Sample,,,
2020/03/22 01:11:00,15.1,7.1,1.7,9.47,79.8,6.2,Sample,,,
2020/03/22 01:12:00,14.7,7.4,1.8,9.41,79.7,6.1,Sample,,,
2020/03/22 01:13:00,13.9,8.5,1.9,9.39,79.8,6.1,Sample,,,
2020/03/22 01:14:00,13.9,8.9,2.0,9.32,79.9,6.0,Sample,,,
2020/03/22 01:15:00,13.3,9.3,1.9,9.31,80.0,6.0,Sample,,,
2020/03/22 01:16:00,12.8,9.4,1.9,9.30,80.2,6.1,Sample,,,
2020/03/22 01:17:00,12.9,9.7,2.0,9.26,80.3,6.0,Sample,,,
2020/03/22 01:18:00,12.7,9.7,2.0,9.22,80.5,6.0,Sample,,,
2020/03/22 01:19:00,12.3,9.7,2.0,9.20,80.7,6.1,Sample,,,
2020/03/22 01:20:00,12.0,9.8,1.9,9.20,80.9,6.1,Sample,,,
2020/03/22 01:21:00,11.8,9.4,1.9,9.23,80.9,6.1,Sample,,,
2020/03/22 01:22:00,12.1,9.2,1.9,9.25,80.8,6.1,Sample,,,
2020/03/22 01:23:00,12.3,9.6,1.9,9.23,80.7,6.1,Sample,,,
2020/03/22 01:24:00,12.7,9.4,2.0,9.20,80.7,6.1,Sample,,,
2020/03/22 01:25:00,14.0,9.1,2.1,9.20,80.8,6.1,Sample,,,
2020/03/22 01:26:00,13.5,9.1,2.2,9.20,80.8,6.1,Sample,,,
2020/03/22 01:27:00,12.8,9.2,2.1,9.20,80.8,6.1,Sample,,,
2020/03/22 01:28:00,12.8,9.6,2.2,9.20,80.9,6.1,Sample,,,
2020/03/22 01:29:00,13.0,9.0,1.9,9.20,81.0,6.1,Sample,,,
2020/03/22 01:30:00,13.2,8.4,2.0,9.20,81.0,6.1,Sample,,,
2020/03/22 01:31:00,12.7,9.0,2.1,9.20,80.9,6.1,Sample,,,
2020/03/22 01:32:00,14.0,9.0,2.0,9.24,80.8,6.1,Sample,,,
2020/03/22 01:33:00,14.6,9.2,2.2,9.25,80.7,6.1,Sample,,,
2020/03/22 01:34:00,15.9,8.9,2.2,9.30,80.7,6.2,Sample,,,
2020/03/22 01:35:00,15.5,9.4,2.1,9.29,80.7,6.1,Sample,,,
2020/03/22 01:36:00,15.3,9.8,2.1,9.27,80.7,6.1,Sample,,,
2020/03/22 01:37:00,16.0,9.3,2.1,9.21,80.7,6.1,Sample,,,
2020/03/22 01:38:00,16.3,8.7,2.0,9.20,80.7,6.1,Sample,,,
2020/03/22 01:39:00,16.1,8.2,2.2,9.20,80.7,6.1,Sample,,,
2020/03/22 01:40:00,14.0,8.5,2.1,9.20,80.8,6.1,Sample,,,
2020/03/22 01:41:00,13.1,9.4,2.0,9.20,80.8,6.1,Sample,,,
2020/03/22 01:42:00,11.4,10.7,1.9,9.20,80.8,6.1,Sample,,,
2020/03/22 01:43:00,9.0,12.4,2.0,9.19,80.8,6.1,Sample,,,
2020/03/22 01:44:00,8.6,12.7,2.2,9.20,80.9,6.1,Sample,,,
2020/03/22 01:45:00,8.5,12.2,2.2,9.20,80.9,6.1,Sample,,,
2020/03/22 01:46:00,9.2,12.0,2.0,9.20,80.9,6.1,Sample,,,
2020/03/22 01:47:00,7.8,14.0,2.0,9.26,80.8,6.1,Sample,,,
2020/03/22 01:48:00,7.1,15.1,2.0,9.30,80.7,6.2,Sample,,,
2020/03/22 01:49:00,9.4,15.2,2.1,9.30,80.7,6.1,Sample,,,
2020/03/22 01:50:00,9.9,14.6,2.0,9.30,80.5,6.1,Sample,,,
2020/03/22 01:51:00,11.3,13.5,2.1,9.30,80.3,6.1,Sample,,,
2020/03/22 01:52:00,11.3,13.4,2.1,9.31,80.0,6.0,Sample,,,
2020/03/22 01:53:00,11.6,13.4,2.0,9.30,80.0,6.0,Sample,,,
2020/03/22 01:54:00,13.0,12.6,2.0,9.30,79.8,6.0,Sample,,,
2020/03/22 01:55:00,13.5,11.7,2.1,9.27,79.9,6.0,Sample,,,
2020/03/22 01:56:00,13.3,11.6,2.0,9.20,80.0,5.9,Sample,,,
2020/03/22 01:57:00,12.6,11.9,2.0,9.15,80.1,5.9,Sample,,,
2020/03/22 01:58:00,12.1,12.1,2.1,9.10,80.3,5.9,Sample,,,
2020/03/22 01:59:00,11.6,11.9,2.1,9.10,80.5,5.9,Sample,,,
2020/03/22 02:00:00,11.2,12.1,2.1,9.10,80.6,5.9,Sample,,,
2020/03/22 02:01:00,10.7,12.5,2.0,9.09,80.5,5.9,Sample,,,
2020/03/22 02:02:00,11.3,11.9,2.1,9.09,80.4,5.9,Sample,,,
2020/03/22 02:03:00,11.2,12.0,2.1,9.02,80.4,5.8,Sample,,,
2020/03/22 02:04:00,10.1,12.8,2.1,9.01,80.5,5.8,Sample,,,
2020/03/22 02:05:00,10.0,13.0,2.2,9.01,80.5,5.8,Sample,,,
2020/03/22 02:06:00,10.2,12.8,2.1,9.00,80.5,5.8,Sample,,,
2020/03/22 02:07:00,9.6,13.2,2.2,9.00,80.5,5.8,Sample,,,
2020/03/22 02:08:00,9.7,13.1,2.2,9.00,80.4,5.8,Sample,,,
2020/03/22 02:09:00,10.2,12.8,2.3,9.00,80.4,5.8,Sample,,,
2020/03/22 02:10:00,10.7,12.4,2.1,9.00,80.3,5.8,Sample,,,
2020/03/22 02:11:00,9.3,13.3,2.1,9.00,80.4,5.8,Sample,,,
2020/03/22 02:12:00,8.5,14.4,1.9,9.00,80.4,5.8,Sample,,,
2020/03/22 02:13:00,8.5,14.8,2.0,9.00,80.3,5.8,Sample,,,
2020/03/22 02:14:00,9.1,14.5,2.0,9.00,80.3,5.8,Sample,,,
2020/03/22 02:15:00,11.2,13.6,1.9,9.00,80.2,5.8,Sample,,,
2020/03/22 02:16:00,12.4,12.8,1.9,9.00,80.2,5.8,Sample,,,
2020/03/22 02:17:00,12.2,12.8,1.9,9.00,80.1,5.8,Sample,,,
2020/03/22 02:18:00,11.5,13.8,2.0,9.00,80.2,5.8,Sample,,,
2020/03/22 02:19:00,10.5,14.9,2.1,8.99,80.2,5.8,Sample,,,
2020/03/22 02:20:00,10.4,15.2,2.0,8.94,80.1,5.7,Sample,,,
2020/03/22 02:21:00,12.5,13.5,2.1,8.93,80.2,5.7,Sample,,,
2020/03/22 02:22:00,12.5,13.4,2.0,8.90,80.1,5.7,Sample,,,
2020/03/22 02:23:00,10.5,15.2,1.9,8.90,80.0,5.6,Sample,,,
2020/03/22 02:24:00,9.6,15.9,1.8,8.93,79.8,5.6,Sample,,,
2020/03/22 02:25:00,9.5,16.0,1.8,8.99,79.8,5.7,Sample,,,
2020/03/22 02:26:00,9.8,16.0,1.8,9.00,79.8,5.7,Sample,,,
2020/03/22 02:27:00,9.7,15.9,1.8,9.00,79.6,5.7,Sample,,,
2020/03/22 02:28:00,10.5,15.5,1.7,9.00,79.4,5.6,Sample,,,
2020/03/22 02:29:00,11.6,14.8,1.7,8.99,79.3,5.6,Sample,,,
2020/03/22 02:30:00,12.2,14.5,1.7,8.93,79.3,5.5,Sample,,,
2020/03/22 02:31:00,12.3,14.3,1.7,8.90,79.3,5.5,Sample,,,
2020/03/22 02:32:00,11.3,15.0,1.7,8.90,79.4,5.5,Sample,,,
2020/03/22 02:33:00,9.7,16.1,1.5,8.90,79.3,5.5,Sample,,,
2020/03/22 02:34:00,11.2,14.6,1.6,8.90,79.2,5.5,Sample,,,
2020/03/22 02:35:00,10.1,15.0,1.5,8.90,79.1,5.5,Sample,,,
2020/03/22 02:36:00,10.5,13.8,1.7,8.90,79.6,5.6,Sample,,,
2020/03/22 02:37:00,14.1,10.2,1.5,8.91,80.0,5.6,Sample,,,
2020/03/22 02:38:00,13.1,10.3,1.5,8.90,80.0,5.6,Sample,,,
2020/03/22 02:39:00,13.6,7.7,1.5,8.90,79.9,5.6,Sample,,,
2020/03/22 02:40:00,10.9,6.7,1.6,8.90,79.8,5.6,Sample,,,
2020/03/22 02:41:00,11.0,6.3,1.7,8.89,80.1,5.6,Sample,,,
2020/03/22 02:42:00,8.0,7.3,1.4,8.88,79.7,5.6,Sample,,,
2020/03/22 02:43:00,6.6,8.5,1.5,8.82,79.7,5.5,Sample,,,
2020/03/22 02:44:00,7.5,8.2,1.6,8.80,80.2,5.6,Sample,,,
2020/03/22 02:45:00,4.6,11.4,1.5,8.80,80.4,5.6,Sample,,,
2020/03/22 02:46:00,4.1,12.6,1.5,8.80,79.9,5.5,Sample,,,
2020/03/22 02:47:00,5.8,13.5,1.5,8.80,79.4,5.4,Sample,,,
2020/03/22 02:48:00,8.4,12.8,1.7,8.77,79.0,5.3,Sample,,,
2020/03/22 02:49:00,10.5,12.5,1.5,8.70,78.5,5.2,Sample,,,
2020/03/22 02:50:00,12.1,12.8,1.5,8.62,78.7,5.1,Sample,,,
2020/03/22 02:51:00,12.5,12.8,1.6,8.58,79.1,5.2,Sample,,,
2020/03/22 02:52:00,13.3,12.0,1.7,8.51,79.3,5.1,Sample,,,
2020/03/22 02:53:00,15.8,9.4,1.9,8.50,79.8,5.2,Sample,,,
2020/03/22 02:54:00,16.2,9.3,1.6,8.49,79.9,5.2,Sample,,,
2020/03/22 02:55:00,12.9,12.6,1.6,8.43,79.8,5.1,Sample,,,
2020/03/22 02:56:00,11.8,13.1,1.5,8.43,79.8,5.1,Sample,,,
2020/03/22 02:57:00,11.2,13.1,1.5,8.40,79.9,5.1,Sample,,,
2020/03/22 02:58:00,12.4,13.6,1.5,8.40,79.9,5.1,Sample,,,
2020/03/22 02:59:00,12.3,13.7,1.6,8.40,79.9,5.1,Sample,,,
2020/03/22 03:00:00,13.6,12.5,1.4,8.40,79.9,5.1,Sample,,,
2020/03/22 03:01:00,14.0,11.9,1.6,8.40,79.9,5.1,Sample,,,
2020/03/22 03:02:00,14.4,11.0,1.5,8.40,79.8,5.1,Sample,,,
2020/03/22 03:03:00,12.9,12.2,1.5,8.40,79.7,5.1,Sample,,,
2020/03/22 03:04:00,12.5,12.4,1.5,8.37,79.8,5.1,Sample,,,
2020/03/22 03:05:00,13.0,11.5,1.5,8.32,80.0,5.1,Sample,,,
2020/03/22 03:06:00,13.4,11.3,1.5,8.30,79.9,5.0,Sample,,,
2020/03/22 03:07:00,12.7,11.9,1.5,8.30,79.9,5.0,Sample,,,
2020/03/22 03:08:00,12.5,12.2,1.5,8.30,79.8,5.0,Sample,,,
2020/03/22 03:09:00,12.7,12.1,1.6,8.25,79.8,5.0,Sample,,,
2020/03/22 03:10:00,12.6,11.8,1.3,8.24,79.8,5.0,Sample,,,
2020/03/22 03:11:00,12.0,12.4,1.3,8.23,79.7,4.9,Sample,,,
2020/03/22 03:12:00,11.8,12.6,1.3,8.29,79.6,5.0,Sample,,,
2020/03/22 03:13:00,12.5,12.2,1.3,8.30,79.6,5.0,Sample,,,
2020/03/22 03:14:00,12.0,13.3,1.4,8.30,79.5,5.0,Sample,,,
2020/03/22 03:15:00,12.3,12.7,1.3,8.30,79.5,5.0,Sample,,,
2020/03/22 03:16:00,13.2,12.0,1.2,8.30,79.6,5.0,Sample,,,
2020/03/22 03:17:00,12.3,12.7,1.3,8.30,79.4,4.9,Sample,,,
2020/03/22 03:18:00,12.2,12.8,1.3,8.30,79.2,4.9,Sample,,,
2020/03/22 03:19:00,13.6,11.9,1.3,8.27,79.3,4.9,Sample,,,
2020/03/22 03:20:00,18.3,8.1,1.2,8.27,79.3,4.9,Sample,,,
2020/03/22 03:21:00,16.4,10.2,1.2,8.28,79.4,4.9,Sample,,,
2020/03/22 03:22:00,12.1,14.0,1.3,8.30,79.1,4.9,Sample,,,
2020/03/22 03:23:00,12.4,14.1,1.3,8.30,78.9,4.9,Sample,,,
2020/03/22 03:24:00,12.9,13.9,1.4,8.30,78.9,4.8,Sample,,,
2020/03/22 03:25:00,13.6,13.6,1.2,8.30,78.9,4.9,Sample,,,
2020/03/22 03:26:00,13.8,13.0,1.2,8.30,79.0,4.9,Sample,,,
2020/03/22 03:27:00,13.7,13.2,1.3,8.29,78.9,4.8,Sample,,,
2020/03/22 03:28:00,14.0,13.1,1.2,8.27,78.8,4.8,Sample,,,
2020/03/22 03:29:00,15.6,11.8,1.3,8.28,78.9,4.8,Sample,,,
2020/03/22 03:30:00,15.8,11.6,1.3,8.23,78.8,4.8,Sample,,,
2020/03/22 03:31:00,14.4,12.7,1.2,8.20,78.7,4.7,Sample,,,
2020/03/22 03:32:00,12.6,14.1,1.3,8.21,78.5,4.7,Sample,,,
2020/03/22 03:33:00,12.7,14.5,1.2,8.20,78.5,4.7,Sample,,,
2020/03/22 03:34:00,13.1,14.5,1.2,8.21,78.5,4.7,Sample,,,
2020/03/22 03:35:00,13.4,14.4,1.3,8.20,78.4,4.7,Sample,,,
2020/03/22 03:36:00,14.0,14.5,1.3,8.21,78.3,4.6,Sample,,,
2020/03/22 03:37:00,12.6,15.5,1.3,8.22,78.2,4.6,Sample,,,
2020/03/22 03:38:00,13.2,15.2,1.3,8.20,78.2,4.6,Sample,,,
2020/03/22 03:39:00,13.8,14.4,1.4,8.23,78.1,4.6,Sample,,,
2020/03/22 03:40:00,23.7,5.6,1.2,8.22,78.2,4.6,Sample,,,
2020/03/22 03:41:00,26.8,3.1,1.4,8.20,78.2,4.6,Sample,,,
2020/03/22 03:42:00,12.9,15.7,1.3,8.20,78.3,4.6,Sample,,,
2020/03/22 03:43:00,13.6,14.7,1.3,8.20,78.4,4.7,Sample,,,
2020/03/22 03:44:00,14.2,14.1,1.3,8.20,78.8,4.7,Sample,,,
2020/03/22 03:45:00,15.2,13.1,1.3,8.16,78.9,4.7,Sample,,,
2020/03/22 03:46:00,16.2,12.5,1.3,8.14,78.7,4.7,Sample,,,
2020/03/22 03:47:00,16.4,12.6,1.3,8.10,78.7,4.6,Sample,,,
2020/03/22 03:48:00,16.4,12.8,1.4,8.10,78.7,4.6,Sample,,,
2020/03/22 03:49:00,16.0,13.0,1.4,8.10,78.7,4.6,Sample,,,
2020/03/22 03:50:00,15.1,13.7,1.5,8.10,78.8,4.6,Sample,,,
2020/03/22 03:51:00,14.4,14.2,1.4,8.10,78.9,4.7,Sample,,,
2020/03/22 03:52:00,15.2,13.4,1.4,8.10,79.0,4.7,Sample,,,
2020/03/22 03:53:00,14.2,13.4,1.5,8.10,79.1,4.7,Sample,,,
2020/03/22 03:54:00,14.4,13.6,1.6,8.11,79.1,4.7,Sample,,,
2020/03/22 03:55:00,15.3,13.0,1.6,8.12,79.0,4.7,Sample,,,
2020/03/22 03:56:00,16.4,12.1,1.5,8.13,79.1,4.7,Sample,,,
2020/03/22 03:57:00,16.2,11.9,1.5,8.11,79.0,4.7,Sample,,,
2020/03/22 03:58:00,15.7,12.3,1.6,8.12,78.9,4.7,Sample,,,
2020/03/22 03:59:00,15.5,12.6,1.5,8.17,78.9,4.7,Sample,,,
2020/03/22 04:00:00,16.3,12.3,1.6,8.20,78.8,4.7,Sample,,,
2020/03/22 04:01:00,16.4,12.5,1.5,8.20,78.8,4.7,Sample,,,
2020/03/22 04:02:00,16.8,12.3,1.6,8.20,78.7,4.7,Sample,,,
2020/03/22 04:03:00,17.1,12.3,1.6,8.20,78.7,4.7,Sample,,,
2020/03/22 04:04:00,16.6,12.7,1.6,8.19,78.6,4.7,Sample,,,
2020/03/22 04:05:00,16.3,13.1,1.5,8.12,78.7,4.6,Sample,,,
2020/03/22 04:06:00,16.2,13.0,1.5,8.10,78.8,4.6,Sample,,,
2020/03/22 04:07:00,15.6,13.7,1.5,8.10,78.8,4.6,Sample,,,
2020/03/22 04:08:00,15.5,13.6,1.6,8.10,78.9,4.6,Sample,,,
2020/03/22 04:09:00,15.8,12.9,1.5,8.10,79.1,4.7,Sample,,,
2020/03/22 04:10:00,15.7,12.8,1.5,8.10,79.0,4.7,Sample,,,
2020/03/22 04:11:00,14.8,13.1,1.5,8.10,79.0,4.7,Sample,,,
2020/03/22 04:12:00,14.6,13.1,1.5,8.10,78.9,4.7,Sample,,,
2020/03/22 04:13:00,14.3,13.0,1.6,8.10,78.8,4.6,Sample,,,
2020/03/22 04:14:00,14.7,13.1,1.7,8.10,78.7,4.6,Sample,,,
2020/03/22 04:15:00,13.1,14.9,1.6,8.13,78.7,4.6,Sample,,,
2020/03/22 04:16:00,11.1,17.4,1.6,8.20,78.5,4.7,Sample,,,
2020/03/22 04:17:00,12.9,16.7,1.7,8.20,78.2,4.6,Sample,,,
2020/03/22 04:18:00,13.0,16.4,1.6,8.20,78.3,4.6,Sample,,,
2020/03/22 04:19:00,13.4,16.6,1.6,8.21,78.3,4.6,Sample,,,
2020/03/22 04:20:00,14.5,15.4,1.7,8.27,78.1,4.7,Sample,,,
2020/03/22 04:21:00,14.0,15.9,1.6,8.29,78.1,4.7,Sample,,,
2020/03/22 04:22:00,12.2,17.1,1.5,8.28,78.2,4.7,Sample,,,
2020/03/22 04:23:00,11.9,17.8,1.5,8.30,78.2,4.7,Sample,,,
2020/03/22 04:24:00,10.4,19.8,1.4,8.33,78.0,4.7,Sample,,,
2020/03/22 04:25:00,12.0,18.7,1.5,8.38,77.9,4.8,Sample,,,
2020/03/22 04:26:00,14.3,17.0,1.5,8.39,77.9,4.8,Sample,,,
2020/03/22 04:27:00,13.6,17.7,1.5,8.40,77.9,4.8,Sample,,,
2020/03/22 04:28:00,14.3,17.6,1.4,8.40,77.7,4.7,Sample,,,
2020/03/22 04:29:00,14.0,17.5,1.3,8.40,77.7,4.7,Sample,,,
2020/03/22 04:30:00,13.0,18.3,1.5,8.40,77.7,4.7,Sample,,,
2020/03/22 04:31:00,14.3,17.1,1.5,8.40,77.7,4.7,Sample,,,
2020/03/22 04:32:00,15.4,15.9,1.5,8.40,77.7,4.7,Sample,,,
2020/03/22 04:33:00,13.8,17.3,1.4,8.40,77.6,4.7,Sample,,,
2020/03/22 04:34:00,13.7,17.6,1.6,8.38,77.6,4.7,Sample,,,
2020/03/22 04:35:00,15.1,16.0,1.4,8.32,77.9,4.7,Sample,,,
2020/03/22 04:36:00,16.9,14.0,1.5,8.30,78.4,4.8,Sample,,,
2020/03/22 04:37:00,17.7,12.9,1.6,8.21,78.4,4.7,Sample,,,
2020/03/22 04:38:00,16.1,13.5,1.7,8.19,78.5,4.7,Sample,,,
2020/03/22 04:39:00,15.7,14.1,1.6,8.18,78.7,4.7,Sample,,,
2020/03/22 04:40:00,15.2,13.1,1.6,8.14,79.0,4.7,Sample,,,
2020/03/22 04:41:00,16.5,10.9,1.6,8.10,79.2,4.7,Sample,,,
2020/03/22 04:42:00,17.6,8.9,1.4,8.10,79.1,4.7,Sample,,,
2020/03/22 04:43:00,15.0,8.6,1.6,8.10,79.1,4.7,Sample,,,
2020/03/22 04:44:00,10.4,13.8,1.6,8.10,78.8,4.6,Sample,,,
2020/03/22 04:45:00,10.0,15.6,1.5,8.08,78.8,4.6,Sample,,,
2020/03/22 04:46:00,16.5,11.4,1.5,8.04,78.7,4.6,Sample,,,
2020/03/22 04:47:00,18.0,13.3,1.6,8.00,78.8,4.5,Sample,,,
2020/03/22 04:48:00,14.9,15.8,1.6,7.94,79.0,4.5,Sample,,,
2020/03/22 04:49:00,15.9,14.6,1.5,7.90,79.2,4.5,Sample,,,
2020/03/22 04:50:00,15.8,14.4,1.5,7.89,79.3,4.5,Sample,,,
2020/03/22 04:51:00,15.2,14.3,1.5,7.89,79.4,4.5,Sample,,,
2020/03/22 04:52:00,16.5,13.2,1.6,7.90,79.5,4.6,Sample,,,
2020/03/22 04:53:00,17.0,12.4,1.5,7.90,79.3,4.5,Sample,,,
2020/03/22 04:54:00,15.5,13.9,1.5,7.91,79.0,4.5,Sample,,,
2020/03/22 04:55:00,13.2,15.8,1.4,8.00,78.7,4.5,Sample,,,
2020/03/22 04:56:00,13.2,16.3,1.5,8.00,78.4,4.5,Sample,,,
2020/03/22 04:57:00,15.1,15.2,1.5,8.04,78.2,4.5,Sample,,,
2020/03/22 04:58:00,14.8,15.5,1.5,8.10,78.0,4.5,Sample,,,
2020/03/22 04:59:00,13.7,17.1,1.4,8.10,77.7,4.4,Sample,,,
2020/03/22 05:00:00,14.6,17.0,1.5,8.14,77.4,4.4,Sample,,,
2020/03/22 05:01:00,15.1,16.3,1.4,8.20,77.4,4.5,Sample,,,
2020/03/22 05:02:00,13.8,18.0,1.5,8.20,77.4,4.5,Sample,,,
2020/03/22 05:03:00,13.0,18.5,1.5,8.24,77.4,4.5,Sample,,,
2020/03/22 05:04:00,13.3,18.3,1.4,8.30,77.5,4.6,Sample,,,
2020/03/22 05:05:00,13.4,18.6,1.5,8.30,77.5,4.6,Sample,,,
2020/03/22 05:06:00,13.2,19.3,1.4,8.30,77.3,4.6,Sample,,,
2020/03/22 05:07:00,13.1,19.2,1.3,8.30,77.2,4.5,Sample,,,
2020/03/22 05:08:00,13.5,19.4,1.4,8.30,77.0,4.5,Sample,,,
2020/03/22 05:09:00,12.6,20.2,1.4,8.32,76.8,4.5,Sample,,,
