Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/10/2020 12:00 AM to 4/11/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/10 00:00:00,7.1,35.6,0.3,8.60,90.1,7.1,Sample,,,
2020/04/10 00:01:00,7.7,35.5,0.3,8.60,90.1,7.1,Sample,,,
2020/04/10 00:02:00,7.8,36.0,0.3,8.60,90.1,7.1,Sample,,,
2020/04/10 00:03:00,7.5,36.8,0.3,8.60,90.2,7.1,Sample,,,
2020/04/10 00:04:00,9.3,34.9,0.3,8.60,90.2,7.1,Sample,,,
2020/04/10 00:05:00,10.3,33.5,0.3,8.60,90.3,7.1,Sample,,,
2020/04/10 00:06:00,11.0,32.1,0.4,8.61,90.5,7.1,Sample,,,
2020/04/10 00:07:00,9.8,31.4,0.3,8.61,90.6,7.2,Sample,,,
2020/04/10 00:08:00,7.4,32.7,0.4,8.62,90.3,7.1,Sample,,,
2020/04/10 00:09:00,7.6,32.3,0.4,8.61,90.4,7.1,Sample,,,
2020/04/10 00:10:00,6.1,33.0,0.4,8.60,90.6,7.1,Sample,,,
2020/04/10 00:11:00,4.5,33.9,0.3,8.60,90.4,7.1,Sample,,,
2020/04/10 00:12:00,6.4,32.0,0.3,8.60,90.6,7.1,Sample,,,
2020/04/10 00:13:00,7.5,30.8,0.3,8.60,90.7,7.2,Sample,,,
2020/04/10 00:14:00,4.4,33.6,0.3,8.57,90.6,7.1,Sample,,,
2020/04/10 00:15:00,5.5,32.7,0.3,8.60,90.6,7.1,Sample,,,
2020/04/10 00:16:00,7.5,31.3,0.3,8.59,90.6,7.1,Sample,,,
2020/04/10 00:17:00,6.4,32.6,0.3,8.53,90.5,7.1,Sample,,,
2020/04/10 00:18:00,8.2,31.4,0.3,8.50,90.5,7.0,Sample,,,
2020/04/10 00:19:00,10.0,30.3,0.3,8.50,90.6,7.1,Sample,,,
2020/04/10 00:20:00,9.9,30.1,0.3,8.50,90.7,7.1,Sample,,,
2020/04/10 00:21:00,9.8,29.8,0.3,8.45,90.8,7.0,Sample,,,
2020/04/10 00:22:00,9.6,30.2,0.3,8.44,90.8,7.0,Sample,,,
2020/04/10 00:23:00,9.4,29.6,0.5,8.41,90.9,7.0,Sample,,,
2020/04/10 00:24:00,9.8,29.7,0.4,8.40,91.0,7.0,Sample,,,
2020/04/10 00:25:00,10.2,29.1,0.4,8.40,91.0,7.0,Sample,,,
2020/04/10 00:26:00,9.8,28.8,0.5,8.40,91.1,7.0,Sample,,,
2020/04/10 00:27:00,9.0,29.5,0.4,8.40,91.1,7.0,Sample,,,
2020/04/10 00:28:00,9.6,28.9,0.4,8.40,91.0,7.0,Sample,,,
2020/04/10 00:29:00,9.6,27.9,0.4,8.40,91.1,7.0,Sample,,,
2020/04/10 00:30:00,7.1,29.3,0.4,8.45,91.3,7.1,Sample,,,
2020/04/10 00:31:00,6.4,28.9,0.5,8.51,91.4,7.2,Sample,,,
2020/04/10 00:32:00,3.4,29.4,0.5,8.54,91.3,7.2,Sample,,,
2020/04/10 00:33:00,2.8,30.5,0.4,8.60,91.1,7.2,Sample,,,
2020/04/10 00:34:00,4.1,30.1,0.4,8.60,91.0,7.2,Sample,,,
2020/04/10 00:35:00,8.4,26.0,0.5,8.60,91.0,7.2,Sample,,,
2020/04/10 00:36:00,8.4,25.6,0.4,8.57,90.9,7.2,Sample,,,
2020/04/10 00:37:00,2.6,31.6,0.4,8.54,90.9,7.1,Sample,,,
2020/04/10 00:38:00,0.5,33.7,0.3,8.52,90.5,7.1,Sample,,,
2020/04/10 00:39:00,3.1,31.7,0.3,8.60,90.6,7.1,Sample,,,
2020/04/10 00:40:00,5.2,30.8,0.3,8.60,90.6,7.2,Sample,,,
2020/04/10 00:41:00,4.7,31.6,0.3,8.60,90.6,7.1,Sample,,,
2020/04/10 00:42:00,6.7,31.4,0.3,8.60,90.5,7.1,Sample,,,
2020/04/10 00:43:00,5.1,32.5,0.2,8.60,90.2,7.1,Sample,,,
2020/04/10 00:44:00,7.5,30.8,0.2,8.60,90.3,7.1,Sample,,,
2020/04/10 00:45:00,8.3,30.0,0.3,8.60,90.3,7.1,Sample,,,
2020/04/10 00:46:00,7.1,31.6,0.2,8.61,90.2,7.1,Sample,,,
2020/04/10 00:47:00,8.1,31.9,0.2,8.68,90.2,7.2,Sample,,,
2020/04/10 00:48:00,6.1,32.7,0.2,8.70,90.1,7.2,Sample,,,
2020/04/10 00:49:00,5.2,33.7,0.2,8.70,90.0,7.1,Sample,,,
2020/04/10 00:50:00,6.1,31.9,0.2,8.69,90.1,7.2,Sample,,,
2020/04/10 00:51:00,10.4,27.9,0.2,8.62,89.9,7.0,Sample,,,
2020/04/10 00:52:00,10.6,26.6,0.2,8.60,90.0,7.0,Sample,,,
2020/04/10 00:53:00,10.2,25.4,0.2,8.60,90.1,7.1,Sample,,,
2020/04/10 00:54:00,5.8,28.5,0.2,8.60,90.3,7.1,Sample,,,
2020/04/10 00:55:00,2.4,30.6,0.2,8.60,90.3,7.1,Sample,,,
2020/04/10 00:56:00,3.1,30.6,0.2,8.60,90.1,7.1,Sample,,,
2020/04/10 00:57:00,4.8,29.5,0.2,8.53,90.2,7.0,Sample,,,
2020/04/10 00:58:00,8.5,26.1,0.2,8.50,90.2,7.0,Sample,,,
2020/04/10 00:59:00,11.5,22.8,0.2,8.50,90.3,7.0,Sample,,,
2020/04/10 01:00:00,2.2,31.4,0.2,8.50,90.2,7.0,Sample,,,
2020/04/10 01:01:00,1.4,32.7,0.1,8.50,90.1,7.0,Sample,,,
2020/04/10 01:02:00,2.5,32.2,0.1,8.50,90.0,6.9,Sample,,,
2020/04/10 01:03:00,3.8,32.5,0.2,8.50,89.9,6.9,Sample,,,
2020/04/10 01:04:00,6.6,30.6,0.2,8.50,90.0,7.0,Sample,,,
2020/04/10 01:05:00,5.8,30.5,0.1,8.50,90.1,7.0,Sample,,,
2020/04/10 01:06:00,4.8,30.8,0.2,8.50,90.1,7.0,Sample,,,
2020/04/10 01:07:00,6.6,29.6,0.2,8.48,90.2,7.0,Sample,,,
2020/04/10 01:08:00,5.4,30.1,0.2,8.44,90.1,6.9,Sample,,,
2020/04/10 01:09:00,7.0,29.0,0.2,8.43,90.1,6.9,Sample,,,
2020/04/10 01:10:00,7.9,28.9,0.2,8.40,90.1,6.9,Sample,,,
2020/04/10 01:11:00,11.1,26.1,0.2,8.37,90.3,6.9,Sample,,,
2020/04/10 01:12:00,13.3,23.4,0.2,8.33,90.5,6.9,Sample,,,
2020/04/10 01:13:00,10.1,25.9,0.3,8.32,90.6,6.9,Sample,,,
2020/04/10 01:14:00,8.7,27.4,0.2,8.30,90.4,6.8,Sample,,,
2020/04/10 01:15:00,10.2,26.0,0.2,8.30,90.6,6.8,Sample,,,
2020/04/10 01:16:00,9.5,26.1,0.2,8.30,90.6,6.9,Sample,,,
