Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/4/2020 12:00 AM to 4/5/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/04 00:00:00,4.3,27.8,3.4,12.10,73.7,7.5,Sample,,,
2020/04/04 00:01:00,5.1,28.2,3.4,12.10,73.7,7.5,Sample,,,
2020/04/04 00:02:00,8.6,24.7,3.5,12.10,73.6,7.5,Sample,,,
2020/04/04 00:03:00,9.8,22.4,4.1,12.13,73.6,7.6,Sample,,,
2020/04/04 00:04:00,6.9,25.1,4.1,12.19,73.6,7.6,Sample,,,
2020/04/04 00:05:00,7.1,23.9,4.4,12.19,73.6,7.6,Sample,,,
2020/04/04 00:06:00,7.7,23.0,4.4,12.17,73.9,7.7,Sample,,,
2020/04/04 00:07:00,8.1,23.6,4.6,12.10,74.1,7.6,Sample,,,
2020/04/04 00:08:00,8.1,23.3,4.3,12.10,74.3,7.7,Sample,,,
2020/04/04 00:09:00,9.4,23.0,4.5,12.07,74.6,7.7,Sample,,,
2020/04/04 00:10:00,9.7,22.8,4.4,12.00,74.7,7.7,Sample,,,
2020/04/04 00:11:00,9.4,22.8,4.7,12.00,74.8,7.7,Sample,,,
2020/04/04 00:12:00,10.0,22.7,4.9,12.00,75.0,7.7,Sample,,,
2020/04/04 00:13:00,10.4,21.9,4.9,12.00,74.9,7.7,Sample,,,
2020/04/04 00:14:00,11.3,20.1,4.9,12.00,74.8,7.7,Sample,,,
2020/04/04 00:15:00,11.0,20.2,4.4,12.00,74.8,7.7,Sample,,,
2020/04/04 00:16:00,10.7,19.7,4.5,12.00,74.5,7.6,Sample,,,
2020/04/04 00:17:00,11.8,17.4,4.5,12.00,74.5,7.6,Sample,,,
2020/04/04 00:18:00,12.8,14.7,4.5,12.00,74.3,7.6,Sample,,,
2020/04/04 00:19:00,10.3,15.4,4.6,11.99,74.7,7.6,Sample,,,
2020/04/04 00:20:00,7.9,17.8,4.7,11.88,74.9,7.6,Sample,,,
2020/04/04 00:21:00,7.9,18.6,4.7,11.79,75.1,7.5,Sample,,,
2020/04/04 00:22:00,9.2,18.5,4.5,11.70,75.3,7.5,Sample,,,
2020/04/04 00:23:00,9.1,18.4,4.8,11.61,75.7,7.5,Sample,,,
2020/04/04 00:24:00,8.3,18.4,4.5,11.51,76.0,7.4,Sample,,,
2020/04/04 00:25:00,7.2,19.5,4.6,11.45,76.5,7.5,Sample,,,
2020/04/04 00:26:00,7.0,20.1,4.6,11.39,76.9,7.5,Sample,,,
2020/04/04 00:27:00,10.5,16.5,4.7,11.30,76.9,7.4,Sample,,,
2020/04/04 00:28:00,10.6,15.7,4.9,11.32,76.9,7.4,Sample,,,
2020/04/04 00:29:00,8.3,18.4,4.3,11.39,77.0,7.5,Sample,,,
2020/04/04 00:30:00,8.8,18.3,4.3,11.48,76.4,7.5,Sample,,,
2020/04/04 00:31:00,9.1,17.3,4.4,11.50,76.2,7.4,Sample,,,
2020/04/04 00:32:00,10.1,17.0,4.5,11.52,76.1,7.5,Sample,,,
2020/04/04 00:33:00,10.6,17.7,4.6,11.55,76.0,7.5,Sample,,,
2020/04/04 00:34:00,10.9,18.2,5.1,11.55,76.1,7.5,Sample,,,
2020/04/04 00:35:00,10.0,19.4,4.9,11.50,76.3,7.5,Sample,,,
2020/04/04 00:36:00,9.0,19.8,4.5,11.50,76.5,7.5,Sample,,,
2020/04/04 00:37:00,9.2,19.8,4.5,11.47,76.6,7.5,Sample,,,
2020/04/04 00:38:00,9.7,19.3,4.4,11.49,76.6,7.5,Sample,,,
2020/04/04 00:39:00,9.8,18.9,4.3,11.49,76.6,7.5,Sample,,,
2020/04/04 00:40:00,9.0,19.1,4.5,11.49,76.3,7.5,Sample,,,
2020/04/04 00:41:00,9.4,18.8,4.4,11.50,76.4,7.5,Sample,,,
2020/04/04 00:42:00,9.4,18.4,4.4,11.49,76.3,7.5,Sample,,,
2020/04/04 00:43:00,9.2,18.5,4.2,11.50,76.2,7.5,Sample,,,
2020/04/04 00:44:00,8.4,18.7,4.3,11.50,76.1,7.4,Sample,,,
2020/04/04 00:45:00,8.9,16.5,4.5,11.50,76.0,7.4,Sample,,,
