Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/16/2020 12:00 AM to 4/17/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/16 00:00:00,23.8,19.3,2.2,13.20,53.7,4.0,Sample,,,
2020/04/16 00:01:00,23.6,19.1,2.1,13.11,54.3,4.1,Sample,,,
2020/04/16 00:02:00,23.5,19.6,2.2,13.10,54.0,4.0,Sample,,,
2020/04/16 00:03:00,22.5,20.0,2.1,13.10,54.0,4.0,Sample,,,
2020/04/16 00:04:00,22.2,20.6,2.1,13.07,54.6,4.1,Sample,,,
2020/04/16 00:05:00,22.4,20.7,2.1,13.00,54.2,4.0,Sample,,,
2020/04/16 00:06:00,22.1,20.3,2.1,13.00,54.4,4.0,Sample,,,
2020/04/16 00:07:00,22.3,20.1,2.1,13.00,54.2,4.0,Sample,,,
2020/04/16 00:08:00,21.4,20.1,2.2,13.02,54.2,4.0,Sample,,,
2020/04/16 00:09:00,24.2,17.2,2.2,13.07,54.0,4.0,Sample,,,
2020/04/16 00:10:00,25.0,16.7,2.3,13.08,53.9,3.9,Sample,,,
2020/04/16 00:11:00,20.8,20.6,2.2,13.10,54.1,4.0,Sample,,,
2020/04/16 00:12:00,21.2,20.6,2.3,13.10,54.3,4.1,Sample,,,
2020/04/16 00:13:00,24.7,18.7,2.2,13.10,54.2,4.0,Sample,,,
2020/04/16 00:14:00,24.9,18.6,2.3,13.10,54.5,4.1,Sample,,,
2020/04/16 00:15:00,24.5,19.0,2.2,13.10,54.2,4.0,Sample,,,
2020/04/16 00:16:00,25.1,18.5,2.3,13.10,54.6,4.2,Sample,,,
2020/04/16 00:17:00,24.5,18.3,2.2,13.10,55.2,4.3,Sample,,,
2020/04/16 00:18:00,24.9,18.9,2.1,13.10,53.6,3.9,Sample,,,
2020/04/16 00:19:00,22.6,20.5,2.2,13.10,53.7,3.9,Sample,,,
2020/04/16 00:20:00,22.2,21.5,2.2,13.10,53.5,3.9,Sample,,,
2020/04/16 00:21:00,21.6,22.4,2.0,13.10,53.3,3.8,Sample,,,
2020/04/16 00:22:00,21.9,21.9,2.0,13.10,55.0,4.3,Sample,,,
2020/04/16 00:23:00,24.6,21.3,2.2,13.10,54.4,4.1,Sample,,,
2020/04/16 00:24:00,23.8,22.2,2.2,13.10,53.7,3.9,Sample,,,
2020/04/16 00:25:00,22.4,23.2,2.1,13.10,53.2,3.8,Sample,,,
2020/04/16 00:26:00,22.8,23.0,2.0,13.10,53.0,3.7,Sample,,,
2020/04/16 00:27:00,21.0,24.6,1.9,13.10,52.1,3.5,Sample,,,
2020/04/16 00:28:00,18.8,26.1,2.2,13.12,51.6,3.4,Sample,,,
2020/04/16 00:29:00,18.7,27.1,2.3,13.13,51.5,3.3,Sample,,,
2020/04/16 00:30:00,19.4,27.1,2.1,13.13,51.5,3.3,Sample,,,
2020/04/16 00:31:00,19.6,27.2,2.1,13.16,51.4,3.3,Sample,,,
2020/04/16 00:32:00,21.0,26.9,2.3,13.17,52.1,3.6,Sample,,,
2020/04/16 00:33:00,20.8,26.8,2.0,13.16,51.3,3.3,Sample,,,
2020/04/16 00:34:00,20.2,28.0,2.0,13.13,51.4,3.3,Sample,,,
2020/04/16 00:35:00,18.9,28.8,2.1,13.11,50.8,3.1,Sample,,,
2020/04/16 00:36:00,18.2,29.3,2.1,13.17,50.8,3.2,Sample,,,
2020/04/16 00:37:00,19.1,29.1,2.0,13.20,50.7,3.2,Sample,,,
2020/04/16 00:38:00,21.3,27.9,2.2,13.20,51.0,3.3,Sample,,,
2020/04/16 00:39:00,20.7,27.5,2.2,13.20,51.3,3.4,Sample,,,
2020/04/16 00:40:00,21.3,27.6,2.1,13.13,51.3,3.3,Sample,,,
2020/04/16 00:41:00,20.1,28.0,2.0,13.10,52.5,3.6,Sample,,,
2020/04/16 00:42:00,19.1,28.2,2.0,13.10,51.7,3.4,Sample,,,
2020/04/16 00:43:00,19.7,27.0,2.0,13.10,52.1,3.5,Sample,,,
2020/04/16 00:44:00,20.2,27.2,1.9,13.10,50.9,3.1,Sample,,,
2020/04/16 00:45:00,18.4,28.3,2.1,13.10,50.1,2.9,Sample,,,
2020/04/16 00:46:00,18.7,28.7,2.0,13.14,50.3,3.0,Sample,,,
2020/04/16 00:47:00,20.5,28.3,2.1,13.19,50.2,3.0,Sample,,,
2020/04/16 00:48:00,20.5,29.0,2.3,13.20,50.3,3.1,Sample,,,
2020/04/16 00:49:00,20.0,29.3,2.3,13.19,50.7,3.2,Sample,,,
2020/04/16 00:50:00,20.1,28.6,2.1,13.17,51.7,3.4,Sample,,,
2020/04/16 00:51:00,21.5,27.5,2.0,13.11,50.7,3.1,Sample,,,
2020/04/16 00:52:00,24.8,23.7,2.3,13.11,50.9,3.2,Sample,,,
2020/04/16 00:53:00,29.1,19.8,2.1,13.11,50.1,2.9,Sample,,,
2020/04/16 00:54:00,21.8,26.2,2.1,13.17,49.9,2.9,Sample,,,
2020/04/16 00:55:00,17.9,29.6,2.1,13.19,50.4,3.1,Sample,,,
2020/04/16 00:56:00,19.4,29.1,1.9,13.19,50.7,3.2,Sample,,,
2020/04/16 00:57:00,19.6,29.7,2.0,13.13,50.0,2.9,Sample,,,
2020/04/16 00:58:00,19.8,29.5,2.0,13.18,49.7,2.9,Sample,,,
2020/04/16 00:59:00,20.0,29.1,2.1,13.17,49.8,2.9,Sample,,,
2020/04/16 01:00:00,20.0,29.1,2.2,13.14,49.0,2.7,Sample,,,
2020/04/16 01:01:00,20.3,29.0,2.2,13.14,49.5,2.8,Sample,,,
2020/04/16 01:02:00,20.5,29.0,2.1,13.16,49.3,2.8,Sample,,,
2020/04/16 01:03:00,20.0,29.6,2.1,13.18,49.7,2.9,Sample,,,
2020/04/16 01:04:00,21.0,29.3,2.2,13.16,49.5,2.8,Sample,,,
2020/04/16 01:05:00,21.4,28.5,2.4,13.10,51.1,3.2,Sample,,,
2020/04/16 01:06:00,21.9,28.2,2.3,13.09,50.8,3.1,Sample,,,
2020/04/16 01:07:00,21.7,28.4,2.2,13.02,50.3,2.9,Sample,,,
2020/04/16 01:08:00,21.6,28.1,2.3,13.00,50.3,2.9,Sample,,,
2020/04/16 01:09:00,20.5,28.2,2.3,13.00,50.1,2.8,Sample,,,
2020/04/16 01:10:00,20.0,28.2,2.3,12.97,50.2,2.8,Sample,,,
2020/04/16 01:11:00,21.6,27.3,2.3,12.91,50.6,2.9,Sample,,,
2020/04/16 01:12:00,21.4,27.7,2.2,12.90,50.6,2.9,Sample,,,
2020/04/16 01:13:00,21.2,27.8,2.3,12.90,51.3,3.1,Sample,,,
2020/04/16 01:14:00,21.1,27.2,2.4,12.90,50.9,3.0,Sample,,,
2020/04/16 01:15:00,21.2,27.6,2.4,12.90,50.6,2.9,Sample,,,
2020/04/16 01:16:00,21.4,27.0,2.5,12.90,51.0,3.0,Sample,,,
2020/04/16 01:17:00,22.0,25.9,2.4,12.90,51.6,3.2,Sample,,,
2020/04/16 01:18:00,19.6,28.0,2.3,12.90,50.6,2.9,Sample,,,
2020/04/16 01:19:00,18.3,29.2,2.2,12.91,51.3,3.1,Sample,,,
2020/04/16 01:20:00,18.2,28.9,2.3,12.94,51.4,3.1,Sample,,,
2020/04/16 01:21:00,18.6,29.0,2.2,12.94,51.0,3.0,Sample,,,
2020/04/16 01:22:00,18.1,29.7,2.4,12.94,51.4,3.2,Sample,,,
2020/04/16 01:23:00,22.1,25.5,2.2,12.92,51.4,3.1,Sample,,,
2020/04/16 01:24:00,20.8,26.7,2.4,12.90,50.5,2.8,Sample,,,
2020/04/16 01:25:00,17.8,29.2,2.4,12.92,49.9,2.7,Sample,,,
2020/04/16 01:26:00,16.1,30.3,2.3,12.98,49.5,2.6,Sample,,,
2020/04/16 01:27:00,17.7,29.3,2.3,13.01,49.2,2.6,Sample,,,
2020/04/16 01:28:00,21.1,27.1,2.2,13.06,49.3,2.7,Sample,,,
2020/04/16 01:29:00,51.4,0.0,2.5,13.08,48.9,2.6,Sample,,,
2020/04/16 01:30:00,52.1,0.0,2.4,13.07,50.8,3.1,Sample,,,
2020/04/16 01:31:00,22.7,27.7,2.3,13.07,49.4,2.7,Sample,,,
2020/04/16 01:32:00,15.1,34.2,2.4,13.08,48.7,2.5,Sample,,,
2020/04/16 01:33:00,17.8,31.7,2.2,13.07,49.7,2.8,Sample,,,
2020/04/16 01:34:00,19.8,29.6,2.2,13.00,49.8,2.7,Sample,,,
2020/04/16 01:35:00,19.3,29.8,2.4,13.00,50.8,3.0,Sample,,,
2020/04/16 01:36:00,21.3,28.0,2.4,12.99,50.5,2.9,Sample,,,
2020/04/16 01:37:00,20.6,29.0,2.1,12.93,49.3,2.6,Sample,,,
2020/04/16 01:38:00,19.4,30.0,2.3,12.90,49.2,2.5,Sample,,,
2020/04/16 01:39:00,20.1,29.3,2.1,12.90,49.5,2.6,Sample,,,
2020/04/16 01:40:00,19.5,29.6,2.3,12.90,50.5,2.9,Sample,,,
2020/04/16 01:41:00,21.2,29.7,2.3,12.88,51.0,3.0,Sample,,,
2020/04/16 01:42:00,20.5,29.5,2.3,12.84,51.5,3.1,Sample,,,
2020/04/16 01:43:00,20.0,29.7,2.3,12.80,51.2,3.0,Sample,,,
2020/04/16 01:44:00,19.3,30.0,2.3,12.80,51.3,3.0,Sample,,,
2020/04/16 01:45:00,18.7,29.8,2.3,12.80,50.5,2.8,Sample,,,
2020/04/16 01:46:00,19.4,29.5,2.3,12.80,50.7,2.8,Sample,,,
2020/04/16 01:47:00,19.7,29.4,2.1,12.81,50.6,2.8,Sample,,,
2020/04/16 01:48:00,19.4,29.1,2.4,12.82,51.0,2.9,Sample,,,
2020/04/16 01:49:00,20.1,29.1,2.2,12.80,50.3,2.7,Sample,,,
2020/04/16 01:50:00,19.9,28.8,2.3,12.80,50.0,2.6,Sample,,,
