Harvey Mudd College · AQY BD-1161 (AQY BD-1161)
Data export
4/12/2020 12:00 AM to 4/13/2020 12:00 AM
(UTC-08:00) Pacific Time (US & Canada) (Summer time adjusted)
Averaging period: Raw data

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet,Journal category,Created by,Details
2020/04/12 00:29:00,5.7,31.2,3.5,12.80,83.1,10.0,Sample,,,
2020/04/12 00:30:00,6.0,30.7,3.5,12.80,83.0,10.0,Sample,,,
2020/04/12 00:31:00,6.8,29.6,3.5,12.83,83.1,10.0,Sample,,,
2020/04/12 00:32:00,10.7,25.1,3.7,12.88,83.3,10.1,Sample,,,
2020/04/12 00:33:00,9.4,24.8,3.6,12.89,83.3,10.1,Sample,,,
2020/04/12 00:34:00,1.3,31.8,3.6,12.86,83.0,10.0,Sample,,,
2020/04/12 00:35:00,-1.6,34.9,3.5,12.85,82.5,9.9,Sample,,,
2020/04/12 00:36:00,3.1,30.6,3.7,12.88,82.9,10.0,Sample,,,
2020/04/12 00:37:00,5.6,28.1,3.5,12.90,83.3,10.1,Sample,,,
2020/04/12 00:38:00,6.2,27.0,3.5,12.90,83.0,10.1,Sample,,,
2020/04/12 00:39:00,6.8,25.9,3.4,12.90,82.9,10.1,Sample,,,
2020/04/12 00:40:00,4.0,28.5,3.4,12.90,82.4,10.0,Sample,,,
2020/04/12 00:41:00,6.7,25.8,3.4,12.90,83.0,10.1,Sample,,,
2020/04/12 00:42:00,12.1,20.0,3.3,12.92,83.2,10.1,Sample,,,
2020/04/12 00:43:00,4.4,26.2,3.2,12.98,82.7,10.1,Sample,,,
2020/04/12 00:44:00,1.4,28.3,3.2,13.00,82.8,10.1,Sample,,,
2020/04/12 00:45:00,3.2,24.5,3.2,13.00,82.9,10.2,Sample,,,
2020/04/12 00:46:00,0.3,26.3,3.3,13.00,82.5,10.1,Sample,,,
2020/04/12 00:47:00,2.3,24.8,3.4,13.00,82.5,10.1,Sample,,,
2020/04/12 00:48:00,-1.2,28.7,3.1,13.00,81.8,10.0,Sample,,,
2020/04/12 00:49:00,-2.2,30.3,3.3,13.00,81.4,9.9,Sample,,,
2020/04/12 00:50:00,-0.2,29.4,3.2,13.00,82.2,10.0,Sample,,,
2020/04/12 00:51:00,1.6,28.2,3.4,13.02,82.2,10.1,Sample,,,
2020/04/12 00:52:00,2.7,26.7,3.3,13.03,81.8,10.0,Sample,,,
2020/04/12 00:53:00,0.3,29.1,3.5,13.01,81.8,10.0,Sample,,,
2020/04/12 00:54:00,-0.5,29.5,3.2,13.04,82.2,10.1,Sample,,,
2020/04/12 00:55:00,-2.5,31.0,3.3,13.09,82.3,10.1,Sample,,,
2020/04/12 00:56:00,1.0,27.6,3.2,13.10,82.0,10.1,Sample,,,
2020/04/12 00:57:00,-0.3,28.5,3.2,13.10,82.0,10.1,Sample,,,
2020/04/12 00:58:00,1.4,26.9,3.3,13.10,81.8,10.1,Sample,,,
2020/04/12 00:59:00,-3.4,31.4,3.2,13.11,81.2,10.0,Sample,,,
2020/04/12 01:00:00,-2.2,30.6,3.1,13.10,81.1,9.9,Sample,,,
2020/04/12 01:01:00,0.6,28.3,3.2,13.10,80.7,9.9,Sample,,,
2020/04/12 01:02:00,-4.7,34.1,3.5,13.04,80.1,9.7,Sample,,,
2020/04/12 01:03:00,-3.6,34.3,3.4,13.00,80.9,9.8,Sample,,,
2020/04/12 01:04:00,4.7,28.3,3.3,13.00,81.5,9.9,Sample,,,
2020/04/12 01:05:00,8.2,24.4,3.4,13.00,81.6,9.9,Sample,,,
2020/04/12 01:06:00,9.0,23.4,3.6,13.00,82.0,10.0,Sample,,,
2020/04/12 01:07:00,2.2,28.6,3.3,13.00,81.8,10.0,Sample,,,
2020/04/12 01:08:00,3.6,27.7,3.2,13.00,82.0,10.0,Sample,,,
2020/04/12 01:09:00,3.5,27.5,3.3,13.06,82.0,10.1,Sample,,,
2020/04/12 01:10:00,0.2,29.9,3.2,13.10,81.7,10.0,Sample,,,
2020/04/12 01:11:00,0.2,30.3,3.4,13.09,81.4,10.0,Sample,,,
2020/04/12 01:12:00,2.3,28.3,3.1,13.10,81.5,10.0,Sample,,,
2020/04/12 01:13:00,1.3,29.3,3.3,13.10,81.6,10.0,Sample,,,
2020/04/12 01:14:00,2.1,28.6,3.3,13.10,81.7,10.0,Sample,,,
2020/04/12 01:15:00,5.2,25.1,3.4,13.10,81.6,10.0,Sample,,,
2020/04/12 01:16:00,2.8,27.2,3.4,13.10,80.8,9.9,Sample,,,
2020/04/12 01:17:00,6.0,24.9,3.4,13.10,81.6,10.0,Sample,,,
2020/04/12 01:18:00,5.6,23.8,3.4,13.10,81.6,10.0,Sample,,,
2020/04/12 01:19:00,1.6,26.5,3.2,13.12,81.6,10.0,Sample,,,
2020/04/12 01:20:00,-2.9,30.6,3.3,13.12,81.5,10.0,Sample,,,
2020/04/12 01:21:00,-1.9,29.7,3.3,13.10,81.6,10.0,Sample,,,
2020/04/12 01:22:00,0.7,26.0,3.3,13.13,81.6,10.1,Sample,,,
2020/04/12 01:23:00,-0.4,26.4,3.2,13.14,81.3,10.0,Sample,,,
2020/04/12 01:24:00,-1.3,27.8,3.3,13.13,81.5,10.0,Sample,,,
2020/04/12 01:25:00,-4.1,31.1,3.5,13.13,81.3,10.0,Sample,,,
2020/04/12 01:26:00,-6.9,34.6,3.5,13.11,81.3,10.0,Sample,,,
2020/04/12 01:27:00,-0.9,30.8,3.2,13.11,81.7,10.0,Sample,,,
2020/04/12 01:28:00,1.5,29.1,3.3,13.10,81.5,10.0,Sample,,,
2020/04/12 01:29:00,2.9,28.9,3.3,13.12,81.5,10.0,Sample,,,
2020/04/12 01:30:00,4.0,27.2,3.1,13.10,81.8,10.1,Sample,,,
2020/04/12 01:31:00,2.0,27.7,3.1,13.12,81.9,10.1,Sample,,,
2020/04/12 01:32:00,2.9,25.7,3.2,13.10,82.0,10.1,Sample,,,
2020/04/12 01:33:00,-1.9,29.6,3.5,13.10,81.7,10.0,Sample,,,
2020/04/12 01:34:00,-4.9,33.1,3.4,13.10,81.4,10.0,Sample,,,
2020/04/12 01:35:00,-2.0,31.4,3.3,13.02,81.6,9.9,Sample,,,
2020/04/12 01:36:00,0.8,30.1,3.2,13.00,81.9,10.0,Sample,,,
2020/04/12 01:37:00,1.3,32.4,3.5,12.97,81.6,9.9,Sample,,,
2020/04/12 01:38:00,4.0,30.4,3.3,12.90,82.2,9.9,Sample,,,
2020/04/12 01:39:00,5.0,29.6,3.2,12.90,82.4,10.0,Sample,,,
2020/04/12 01:40:00,7.5,26.6,3.2,12.90,82.5,10.0,Sample,,,
2020/04/12 01:41:00,7.6,25.8,3.3,12.90,82.7,10.0,Sample,,,
2020/04/12 01:42:00,6.9,25.7,3.6,12.92,82.9,10.1,Sample,,,
2020/04/12 01:43:00,3.8,28.1,3.2,12.93,82.7,10.1,Sample,,,
2020/04/12 01:44:00,3.5,26.9,3.2,12.93,82.9,10.1,Sample,,,
2020/04/12 01:45:00,5.4,24.6,3.3,12.97,83.0,10.1,Sample,,,
2020/04/12 01:46:00,4.9,24.6,3.3,12.99,82.9,10.2,Sample,,,
2020/04/12 01:47:00,3.2,26.0,3.3,12.99,82.9,10.2,Sample,,,
2020/04/12 01:48:00,3.0,25.8,3.4,12.99,82.9,10.1,Sample,,,
2020/04/12 01:49:00,-0.4,28.8,3.5,12.96,82.4,10.0,Sample,,,
2020/04/12 01:50:00,0.5,28.1,3.3,12.95,82.2,10.0,Sample,,,
2020/04/12 01:51:00,2.1,26.3,3.0,13.00,82.5,10.1,Sample,,,
2020/04/12 01:52:00,6.0,22.3,3.1,13.00,82.6,10.1,Sample,,,
2020/04/12 01:53:00,1.4,26.3,3.3,13.00,82.2,10.0,Sample,,,
2020/04/12 01:54:00,-4.5,32.7,3.3,12.96,81.8,9.9,Sample,,,
2020/04/12 01:55:00,-0.6,29.9,3.5,12.93,82.0,9.9,Sample,,,
2020/04/12 01:56:00,1.1,29.7,3.0,12.90,82.1,9.9,Sample,,,
2020/04/12 01:57:00,1.6,29.3,3.2,12.90,82.3,10.0,Sample,,,
2020/04/12 01:58:00,2.1,28.7,3.1,12.91,82.2,9.9,Sample,,,
2020/04/12 01:59:00,2.5,29.1,3.3,12.90,81.9,9.9,Sample,,,
2020/04/12 02:00:00,1.1,31.1,3.3,12.90,81.9,9.9,Sample,,,
2020/04/12 02:01:00,2.9,30.0,3.4,12.86,82.2,9.9,Sample,,,
2020/04/12 02:02:00,6.7,27.7,3.4,12.87,82.7,10.0,Sample,,,
2020/04/12 02:03:00,8.0,26.2,3.3,12.89,82.8,10.0,Sample,,,
2020/04/12 02:04:00,7.5,25.9,3.3,12.90,82.8,10.0,Sample,,,
2020/04/12 02:05:00,4.6,26.9,3.0,12.91,82.9,10.1,Sample,,,
2020/04/12 02:06:00,4.8,23.2,3.0,12.93,82.7,10.1,Sample,,,
2020/04/12 02:07:00,3.6,24.2,3.5,13.00,82.7,10.1,Sample,,,
2020/04/12 02:08:00,3.5,23.0,3.4,13.00,82.4,10.1,Sample,,,
2020/04/12 02:09:00,1.0,24.9,3.2,13.00,82.3,10.0,Sample,,,
2020/04/12 02:10:00,-4.8,29.0,3.1,13.02,82.3,10.1,Sample,,,
2020/04/12 02:11:00,-4.9,30.2,3.2,13.04,82.0,10.0,Sample,,,
2020/04/12 02:12:00,0.1,26.3,3.3,13.09,82.2,10.1,Sample,,,
2020/04/12 02:13:00,1.3,26.1,3.3,13.09,82.2,10.1,Sample,,,
2020/04/12 02:14:00,1.1,27.9,3.4,13.10,81.9,10.1,Sample,,,
2020/04/12 02:15:00,5.4,23.6,3.5,13.10,82.2,10.1,Sample,,,
2020/04/12 02:16:00,4.5,23.8,3.4,13.10,82.3,10.1,Sample,,,
2020/04/12 02:17:00,2.8,24.4,3.4,13.10,82.2,10.1,Sample,,,
2020/04/12 02:18:00,0.0,24.5,3.3,13.10,82.3,10.1,Sample,,,
2020/04/12 02:19:00,-0.3,24.3,3.2,13.10,82.3,10.2,Sample,,,
2020/04/12 02:20:00,-0.3,23.9,3.3,13.10,82.1,10.1,Sample,,,
2020/04/12 02:21:00,-3.3,27.2,3.3,13.06,82.0,10.1,Sample,,,
2020/04/12 02:22:00,-7.2,31.5,3.3,12.98,81.0,9.8,Sample,,,
2020/04/12 02:23:00,-7.3,33.1,3.3,12.90,81.2,9.7,Sample,,,
2020/04/12 02:24:00,2.2,27.9,3.2,12.90,82.1,9.9,Sample,,,
2020/04/12 02:25:00,3.6,27.6,3.4,12.89,82.4,10.0,Sample,,,
2020/04/12 02:26:00,-0.7,30.8,3.1,12.90,82.1,9.9,Sample,,,
2020/04/12 02:27:00,6.0,24.3,3.2,12.90,82.3,9.9,Sample,,,
2020/04/12 02:28:00,6.5,22.4,3.2,12.90,82.3,10.0,Sample,,,
2020/04/12 02:29:00,3.8,23.8,3.2,12.90,82.3,9.9,Sample,,,
2020/04/12 02:30:00,1.9,26.3,3.3,12.90,81.9,9.9,Sample,,,
2020/04/12 02:31:00,2.5,26.0,3.0,12.90,82.2,9.9,Sample,,,
2020/04/12 02:32:00,0.6,27.4,3.1,12.90,82.3,10.0,Sample,,,
2020/04/12 02:33:00,1.4,25.8,3.3,12.93,82.4,10.0,Sample,,,
2020/04/12 02:34:00,3.1,23.4,3.3,12.95,82.5,10.0,Sample,,,
2020/04/12 02:35:00,4.7,22.3,3.1,13.00,82.3,10.1,Sample,,,
2020/04/12 02:36:00,1.1,25.0,3.2,13.00,82.3,10.0,Sample,,,
2020/04/12 02:37:00,0.7,25.8,3.2,13.00,82.2,10.0,Sample,,,
2020/04/12 02:38:00,2.4,24.8,3.1,13.00,82.1,10.0,Sample,,,
2020/04/12 02:39:00,3.6,23.9,3.1,13.00,82.1,10.0,Sample,,,
2020/04/12 02:40:00,0.4,26.4,3.0,13.00,82.0,10.0,Sample,,,
2020/04/12 02:41:00,3.3,23.5,3.3,13.00,82.2,10.0,Sample,,,
2020/04/12 02:42:00,5.3,21.5,3.1,13.00,82.2,10.0,Sample,,,
2020/04/12 02:43:00,-0.5,27.1,3.3,13.00,82.0,10.0,Sample,,,
2020/04/12 02:44:00,0.6,25.8,3.3,13.00,81.9,10.0,Sample,,,
2020/04/12 02:45:00,-0.5,26.8,3.3,12.99,81.6,9.9,Sample,,,
2020/04/12 02:46:00,-2.6,30.2,3.3,12.92,81.3,9.8,Sample,,,
2020/04/12 02:47:00,1.1,27.3,3.2,12.90,82.0,9.9,Sample,,,
2020/04/12 02:48:00,2.7,26.5,3.3,12.94,82.0,9.9,Sample,,,
2020/04/12 02:49:00,4.7,24.1,3.2,12.99,82.2,10.0,Sample,,,
2020/04/12 02:50:00,0.1,27.6,3.2,13.00,82.1,10.0,Sample,,,
2020/04/12 02:51:00,-2.2,29.1,3.2,13.00,82.1,10.0,Sample,,,
2020/04/12 02:52:00,7.5,19.2,3.3,13.06,82.1,10.1,Sample,,,
2020/04/12 02:53:00,2.5,23.1,3.2,13.07,81.7,10.0,Sample,,,
2020/04/12 02:54:00,-3.0,28.6,3.4,13.08,81.8,10.0,Sample,,,
2020/04/12 02:55:00,1.0,25.3,3.4,13.10,81.9,10.1,Sample,,,
2020/04/12 02:56:00,1.6,23.9,3.3,13.09,81.8,10.1,Sample,,,
2020/04/12 02:57:00,-1.2,27.9,3.6,13.10,81.3,10.0,Sample,,,
2020/04/12 02:58:00,-5.1,32.4,3.2,13.10,81.5,10.0,Sample,,,
2020/04/12 02:59:00,-4.6,33.5,3.2,13.09,81.3,10.0,Sample,,,
2020/04/12 03:00:00,-2.0,34.6,3.3,13.02,81.0,9.8,Sample,,,
2020/04/12 03:01:00,1.6,34.8,3.3,13.00,81.2,9.8,Sample,,,
2020/04/12 03:02:00,5.6,33.1,3.2,13.00,81.4,9.9,Sample,,,
2020/04/12 03:03:00,8.8,29.4,3.3,13.00,81.5,9.9,Sample,,,
2020/04/12 03:04:00,9.1,28.6,3.4,13.00,81.5,9.9,Sample,,,
2020/04/12 03:05:00,5.7,31.0,3.6,13.00,81.7,9.9,Sample,,,
2020/04/12 03:06:00,7.6,27.6,3.4,12.99,81.9,10.0,Sample,,,
2020/04/12 03:07:00,8.5,24.8,3.2,12.96,81.7,9.9,Sample,,,
2020/04/12 03:08:00,4.7,26.8,3.4,12.99,81.9,10.0,Sample,,,
2020/04/12 03:09:00,0.9,28.3,3.3,13.00,82.0,10.0,Sample,,,
2020/04/12 03:10:00,-0.2,27.3,3.4,13.00,81.8,10.0,Sample,,,
2020/04/12 03:11:00,-3.9,30.5,3.5,13.00,81.9,10.0,Sample,,,
2020/04/12 03:12:00,-4.9,32.0,3.4,13.00,81.9,10.0,Sample,,,
2020/04/12 03:13:00,-0.2,28.1,3.4,13.00,82.0,10.0,Sample,,,
2020/04/12 03:14:00,0.5,27.1,3.4,13.00,81.6,9.9,Sample,,,
2020/04/12 03:15:00,5.7,21.9,3.1,13.00,82.0,10.0,Sample,,,
2020/04/12 03:16:00,6.7,20.4,3.3,13.00,82.6,10.1,Sample,,,
2020/04/12 03:17:00,-2.7,28.0,3.5,13.00,82.3,10.0,Sample,,,
2020/04/12 03:18:00,-7.9,33.0,3.2,13.00,81.7,9.9,Sample,,,
2020/04/12 03:19:00,-5.1,31.3,3.3,13.00,81.5,9.9,Sample,,,
2020/04/12 03:20:00,-2.8,30.7,3.5,12.99,81.1,9.8,Sample,,,
2020/04/12 03:21:00,-2.5,32.9,3.4,12.95,81.2,9.8,Sample,,,
2020/04/12 03:22:00,-0.7,33.8,3.5,12.91,80.5,9.6,Sample,,,
2020/04/12 03:23:00,7.5,28.7,3.4,12.91,81.1,9.7,Sample,,,
2020/04/12 03:24:00,7.2,29.0,3.4,12.90,81.8,9.9,Sample,,,
2020/04/12 03:25:00,8.0,27.4,3.4,12.90,82.1,9.9,Sample,,,
2020/04/12 03:26:00,6.1,27.9,3.4,12.90,82.1,9.9,Sample,,,
2020/04/12 03:27:00,2.9,28.6,3.3,12.90,81.8,9.9,Sample,,,
2020/04/12 03:28:00,0.3,29.1,3.3,12.90,81.9,9.9,Sample,,,
2020/04/12 03:29:00,4.6,25.7,3.5,12.90,82.1,9.9,Sample,,,
2020/04/12 03:30:00,10.3,20.3,3.4,12.91,82.3,10.0,Sample,,,
2020/04/12 03:31:00,7.9,22.2,3.4,12.95,82.3,10.0,Sample,,,
2020/04/12 03:32:00,0.9,27.4,3.6,13.00,82.2,10.0,Sample,,,
2020/04/12 03:33:00,-1.1,27.9,3.5,13.00,82.1,10.0,Sample,,,
2020/04/12 03:34:00,-3.1,29.4,3.2,13.00,82.4,10.1,Sample,,,
2020/04/12 03:35:00,-3.6,30.7,3.3,13.00,81.7,9.9,Sample,,,
2020/04/12 03:36:00,0.5,27.6,3.5,13.00,81.9,10.0,Sample,,,
2020/04/12 03:37:00,-1.5,29.9,3.6,13.00,81.2,9.9,Sample,,,
2020/04/12 03:38:00,4.1,25.7,3.4,12.99,81.7,9.9,Sample,,,
2020/04/12 03:39:00,7.0,22.5,3.1,12.98,81.9,10.0,Sample,,,
2020/04/12 03:40:00,4.9,23.8,3.5,12.99,81.7,9.9,Sample,,,
2020/04/12 03:41:00,0.7,27.1,3.3,13.00,82.2,10.0,Sample,,,
2020/04/12 03:42:00,1.2,24.8,3.4,13.00,81.9,10.0,Sample,,,
2020/04/12 03:43:00,1.2,24.4,3.6,12.96,81.7,9.9,Sample,,,
2020/04/12 03:44:00,-1.3,26.3,3.4,12.95,81.7,9.9,Sample,,,
2020/04/12 03:45:00,-2.2,25.9,3.4,12.99,81.8,10.0,Sample,,,
2020/04/12 03:46:00,0.5,23.1,3.2,13.00,81.9,10.0,Sample,,,
2020/04/12 03:47:00,0.8,22.6,3.3,13.00,81.9,10.0,Sample,,,
2020/04/12 03:48:00,-0.5,24.3,3.5,13.00,81.7,9.9,Sample,,,
2020/04/12 03:49:00,-5.0,28.8,3.4,13.00,81.2,9.8,Sample,,,
2020/04/12 03:50:00,-2.0,26.5,3.5,13.00,81.4,9.9,Sample,,,
2020/04/12 03:51:00,-0.3,25.9,3.4,12.99,81.3,9.9,Sample,,,
2020/04/12 03:52:00,-1.9,29.3,3.4,12.92,80.7,9.7,Sample,,,
2020/04/12 03:53:00,0.4,29.4,3.4,12.88,81.2,9.7,Sample,,,
2020/04/12 03:54:00,1.0,30.2,3.6,12.80,81.1,9.6,Sample,,,
2020/04/12 03:55:00,7.8,25.8,3.5,12.80,82.0,9.8,Sample,,,
2020/04/12 03:56:00,10.6,22.4,3.4,12.80,82.3,9.9,Sample,,,
2020/04/12 03:57:00,5.7,26.6,3.4,12.80,81.8,9.8,Sample,,,
2020/04/12 03:58:00,2.3,29.3,3.4,12.80,82.0,9.8,Sample,,,
2020/04/12 03:59:00,-0.2,32.6,3.9,12.74,81.8,9.7,Sample,,,
2020/04/12 04:00:00,3.8,29.1,3.6,12.73,82.2,9.8,Sample,,,
2020/04/12 04:01:00,9.1,23.5,3.5,12.78,82.6,9.9,Sample,,,
2020/04/12 04:02:00,4.1,27.9,3.7,12.75,82.5,9.8,Sample,,,
2020/04/12 04:03:00,1.9,28.8,3.5,12.79,82.7,9.9,Sample,,,
2020/04/12 04:04:00,5.0,24.8,3.5,12.80,82.8,9.9,Sample,,,
2020/04/12 04:05:00,2.8,26.2,3.6,12.82,82.8,10.0,Sample,,,
2020/04/12 04:06:00,0.0,28.0,3.4,12.88,82.4,9.9,Sample,,,
2020/04/12 04:07:00,1.8,27.1,3.6,12.89,82.4,10.0,Sample,,,
2020/04/12 04:08:00,0.1,27.8,3.6,12.90,82.6,10.0,Sample,,,
2020/04/12 04:09:00,-1.0,28.6,3.4,12.90,82.4,10.0,Sample,,,
2020/04/12 04:10:00,0.8,26.6,3.4,12.90,82.3,10.0,Sample,,,
2020/04/12 04:11:00,1.3,24.7,3.4,12.91,82.2,9.9,Sample,,,
2020/04/12 04:12:00,2.0,24.8,3.6,12.90,82.3,10.0,Sample,,,
2020/04/12 04:13:00,5.9,20.7,3.3,12.91,82.4,10.0,Sample,,,
2020/04/12 04:14:00,9.2,17.0,3.3,12.91,82.4,10.0,Sample,,,
2020/04/12 04:15:00,2.6,22.3,3.6,12.98,82.4,10.1,Sample,,,
2020/04/12 04:16:00,-5.4,28.8,3.5,13.00,82.3,10.1,Sample,,,
2020/04/12 04:17:00,-4.8,28.7,3.6,13.00,82.2,10.0,Sample,,,
2020/04/12 04:18:00,-2.8,27.8,3.7,12.99,82.0,10.0,Sample,,,
2020/04/12 04:19:00,-2.7,29.3,3.7,12.93,81.8,9.9,Sample,,,
2020/04/12 04:20:00,5.5,23.6,3.5,12.90,82.3,9.9,Sample,,,
2020/04/12 04:21:00,8.1,20.8,3.4,12.94,82.2,10.0,Sample,,,
2020/04/12 04:22:00,5.3,22.8,3.6,13.00,82.3,10.0,Sample,,,
2020/04/12 04:23:00,2.4,25.1,3.5,12.93,82.2,10.0,Sample,,,
2020/04/12 04:24:00,0.1,26.6,3.4,12.95,82.2,10.0,Sample,,,
2020/04/12 04:25:00,-2.3,29.6,3.5,12.92,81.6,9.8,Sample,,,
2020/04/12 04:26:00,1.9,26.4,3.4,12.90,82.0,9.9,Sample,,,
2020/04/12 04:27:00,5.2,23.2,3.3,12.90,82.5,10.0,Sample,,,
2020/04/12 04:28:00,4.8,23.0,3.4,12.90,82.4,10.0,Sample,,,
2020/04/12 04:29:00,4.9,22.4,3.4,12.98,82.2,10.0,Sample,,,
2020/04/12 04:30:00,1.2,25.7,3.5,12.99,82.0,10.0,Sample,,,
2020/04/12 04:31:00,-0.1,27.6,3.4,12.94,81.8,9.9,Sample,,,
2020/04/12 04:32:00,0.2,27.2,3.4,12.92,81.5,9.8,Sample,,,
2020/04/12 04:33:00,-2.8,30.1,3.3,12.99,81.3,9.9,Sample,,,
2020/04/12 04:34:00,0.9,27.6,3.3,13.00,81.6,9.9,Sample,,,
2020/04/12 04:35:00,3.8,25.1,3.2,13.00,81.9,10.0,Sample,,,
2020/04/12 04:36:00,3.2,25.3,3.2,13.00,82.2,10.0,Sample,,,
2020/04/12 04:37:00,3.3,24.3,3.2,13.02,81.9,10.0,Sample,,,
2020/04/12 04:38:00,4.5,21.7,3.3,13.08,81.9,10.1,Sample,,,
2020/04/12 04:39:00,5.5,19.6,3.4,13.10,82.1,10.1,Sample,,,
2020/04/12 04:40:00,4.3,19.1,3.4,13.09,81.9,10.1,Sample,,,
2020/04/12 04:41:00,0.5,22.4,3.4,13.06,81.9,10.0,Sample,,,
2020/04/12 04:42:00,-3.1,26.1,3.7,13.01,81.7,9.9,Sample,,,
2020/04/12 04:43:00,-1.7,25.2,3.5,13.00,82.2,10.0,Sample,,,
2020/04/12 04:44:00,0.0,23.6,3.4,13.00,82.5,10.1,Sample,,,
2020/04/12 04:45:00,0.9,22.6,3.5,13.00,82.3,10.1,Sample,,,
2020/04/12 04:46:00,-0.8,23.7,3.3,13.00,82.0,10.0,Sample,,,
2020/04/12 04:47:00,-2.1,25.5,3.4,13.03,82.2,10.1,Sample,,,
2020/04/12 04:48:00,-2.3,26.4,3.5,13.06,82.0,10.0,Sample,,,
2020/04/12 04:49:00,0.2,24.4,3.4,13.09,82.1,10.1,Sample,,,
2020/04/12 04:50:00,0.0,24.5,3.3,13.10,82.0,10.1,Sample,,,
2020/04/12 04:51:00,0.1,25.4,3.4,13.10,81.8,10.0,Sample,,,
2020/04/12 04:52:00,3.0,23.2,3.7,13.09,81.9,10.1,Sample,,,
2020/04/12 04:53:00,3.1,23.7,3.5,13.10,82.0,10.1,Sample,,,
2020/04/12 04:54:00,3.4,24.8,3.5,13.05,81.7,10.0,Sample,,,
2020/04/12 04:55:00,3.2,25.2,3.5,13.00,81.9,10.0,Sample,,,
2020/04/12 04:56:00,0.9,27.1,3.5,13.00,81.9,10.0,Sample,,,
2020/04/12 04:57:00,2.4,25.3,3.4,13.00,82.1,10.0,Sample,,,
2020/04/12 04:58:00,3.6,23.6,3.4,13.00,82.1,10.0,Sample,,,
2020/04/12 04:59:00,1.7,23.9,3.4,13.00,81.9,10.0,Sample,,,
2020/04/12 05:00:00,-0.1,26.1,3.4,13.00,82.3,10.1,Sample,,,
2020/04/12 05:01:00,-0.4,25.8,3.3,13.00,82.2,10.0,Sample,,,
2020/04/12 05:02:00,-3.3,28.9,3.4,13.00,81.9,10.0,Sample,,,
2020/04/12 05:03:00,-1.0,27.4,3.3,13.00,82.0,10.0,Sample,,,
2020/04/12 05:04:00,-0.7,28.3,3.2,12.99,81.9,10.0,Sample,,,
2020/04/12 05:05:00,-2.4,32.7,3.5,12.93,82.2,10.0,Sample,,,
2020/04/12 05:06:00,4.0,26.0,3.3,12.93,82.2,10.0,Sample,,,
2020/04/12 05:07:00,10.9,19.3,3.6,12.91,82.4,10.0,Sample,,,
