UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/02/05T23:35:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,14,17,972.28,0.08,36568,0,1195,3.17,4.92,5.26,3.17,4.92,5.26,21,21,764.91,219.73,28.85,1.85,0.3,0,5.51,6.46,6.8,5.51,6.46,6.8,27,27,1133.44,320.13,19.11,1.89,0.43,0.43,
2020/02/05T23:37:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,14,18,972.25,nan,36656,0,116,3.22,4.22,5.27,3.22,4.22,5.27,18,18,776.94,220.02,21.57,2.59,0.94,0.94,4.52,5.69,5.9,4.52,5.69,5.9,24,24,1035,291.27,22.94,1.12,0.17,0.17,
2020/02/05T23:39:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,14,18,972.34,0.08,36504,0,236,3.29,4.71,4.71,3.29,4.71,4.71,20,20,813.55,228.12,27.26,0.76,0,0,4.66,5.99,6.33,4.66,5.99,6.33,25,25,1064.87,298.3,21.01,1.5,0.26,0.26,
2020/02/05T23:41:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,14,18,972.4,0.08,36504,0,356,3.1,4.3,4.7,3.1,4.3,4.7,18,18,763.97,211.83,24.94,2.11,0.46,0.46,5.51,6.24,6.68,5.51,6.24,6.68,26,26,1156.15,320.44,20.16,1.75,0.43,0.24,
2020/02/05T23:44:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,14,17,972.41,nan,36656,0,116,3.48,4.58,5.08,3.48,4.58,5.08,19,19,827.08,239.42,21.81,2.12,0.54,0.54,5.32,6.3,6.36,5.32,6.3,6.36,26,26,1122.7,310.74,20.09,0.6,0,0,
2020/02/05T23:46:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,14,17,972.36,0.08,36568,0,236,4.19,5.22,5.33,4.19,5.22,5.33,22,22,911.43,257.61,23.59,1.36,0,0,5.83,6.94,7.15,5.83,6.94,7.15,29,29,1224.85,336.15,22.32,1.32,0.2,0,
2020/02/05T23:48:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,15,17,972.39,0.08,36568,0,356,4.09,5.13,5.13,4.09,5.13,5.13,21,21,913.91,256.9,21.42,0.38,0,0,5.7,6.88,7.43,5.7,6.88,7.43,29,29,1214.09,344.25,23.74,1.93,0.48,0.48,
2020/02/05T23:50:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,14,17,972.51,0.08,36568,0,476,3.49,4.97,5.25,3.49,4.97,5.25,21,21,864.17,248.25,26.52,1.65,0.49,0,5.95,7.12,7.26,5.95,7.12,7.26,30,30,1301.27,365.38,25.27,1.47,0.18,0.18,
2020/02/05T23:52:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,15,17,972.49,0.08,36568,0,596,3.91,5.4,5.81,3.91,5.4,5.81,22,22,868.54,237.37,31.82,2.21,0.47,0,5.31,6.43,6.91,5.31,6.43,6.91,27,27,1157.38,325.71,23.87,1.15,0.63,0.19,
2020/02/05T23:54:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,15,18,972.43,0.08,36568,0,716,3.74,4.84,4.84,3.74,4.84,4.84,20,20,827.43,235.15,22.68,1.79,0,0,5.65,6.71,7.17,5.65,6.71,7.17,28,28,1192.91,328.14,21.52,2.16,0.62,0.38,
2020/02/05T23:56:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,15,18,972.43,0.08,36568,0,836,3.16,3.93,4.13,3.16,3.93,4.13,16,16,758.53,217.61,18.83,1.23,0,0,5.59,6.42,6.48,5.59,6.42,6.48,27,27,1162.91,327.41,20.43,0.93,0.09,0.01,
2020/02/05T23:58:37z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,16,19,972.44,0.08,36568,0,956,3.87,5.03,5.3,3.87,5.03,5.3,21,21,862.84,243.83,24.69,1.03,0.46,0,5.68,6.6,6.85,5.68,6.6,6.85,28,28,1188.26,328.28,21.65,1.57,0.35,0,
2020/02/06T00:00:38z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,16,20,972.48,0.08,36568,0,1076,3.59,4.85,5.06,3.59,4.85,5.06,20,20,880.06,245.87,28.32,1.44,0,0,5.86,6.94,7.14,5.86,6.94,7.14,29,29,1215.14,339.34,24.23,0.51,0.37,0.15,
2020/02/06T00:02:38z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,16,20,972.51,0.08,36568,0,1196,4.31,5.54,5.54,4.31,5.54,5.54,23,23,888.45,251.82,25.28,1.61,0,0,6.52,7.41,7.48,6.52,7.41,7.48,31,31,1309.94,365.7,23.79,1.32,0.03,0.03,
2020/02/06T00:04:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,16,19,972.48,nan,36656,0,116,3.84,4.73,5.9,3.84,4.73,5.9,20,20,855.59,248.35,26.51,1.76,1.29,1.29,5.65,7.15,7.65,5.65,7.15,7.65,30,30,1205.19,337.17,28.56,2.17,0.69,0.23,
2020/02/06T00:06:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,16,20,972.5,0.08,36568,0,236,4.06,5.75,6.36,4.06,5.75,6.36,24,24,894.54,254.27,33.87,3.82,0.6,0.09,6.4,8.09,8.46,6.4,8.09,8.46,34,34,1296.13,363.24,31.23,1.56,0.5,0.27,
2020/02/06T00:08:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,16,19,972.47,0.08,36568,0,356,3.86,5.2,5.59,3.86,5.2,5.59,22,22,848.14,239.76,27.46,1.6,0.49,0.49,6.23,7.44,7.51,6.23,7.44,7.51,31,31,1246.67,351.3,31.47,1.57,0,0,
2020/02/06T00:10:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,16,19,972.44,0.08,36568,0,476,3.74,4.73,5.16,3.74,4.73,5.16,20,20,838.16,239.77,26.81,1.83,0.26,0.26,6.09,6.8,6.95,6.09,6.8,6.95,28,28,1190.55,336.35,21.62,0.97,0.2,0.2,
2020/02/06T00:12:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,17,20,972.43,0.08,36568,0,596,3.37,4.27,5.4,3.37,4.27,5.4,18,18,831.4,231.7,24.04,2.48,1.91,0.96,5.75,6.88,6.93,5.75,6.88,6.93,29,29,1174.13,325.41,30.78,0.9,0.25,0,
2020/02/06T00:14:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,17,21,972.33,0.08,36568,0,716,3.52,5.33,5.47,3.52,5.33,5.47,22,22,843.41,241.18,27.79,3.45,0,0,6.06,7.07,7.16,6.06,7.07,7.16,29,29,1202.26,342.39,19.75,1.43,0.17,0,
2020/02/06T00:16:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,16,18,972.35,0.08,36568,0,836,3.52,4.77,4.77,3.52,4.77,4.77,20,20,876.42,242.82,24.11,1.1,0,0,6.4,7.79,8,6.4,7.79,8,32,32,1315.29,369.16,28.96,1.51,0.17,0.17,
2020/02/06T00:18:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,15,18,972.29,0.08,36568,0,956,4.1,5.16,5.16,4.1,5.16,5.16,21,21,876.39,248,18.38,0.84,0,0,6.41,7.62,7.74,6.41,7.62,7.74,32,32,1302.68,358.94,31.26,1.44,0,0,
2020/02/06T00:20:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,15,16,972.31,0.08,36568,0,1076,4.59,5.96,7.16,4.59,5.96,7.16,25,25,991.78,278.81,29.57,2.9,1.51,1.51,6.63,7.9,8.43,6.63,7.9,8.43,33,33,1328.96,367.24,29.43,2.84,0.28,0.09,
2020/02/06T00:22:34z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,15,17,972.3,0.08,36568,0,1196,4.54,5.87,6.34,4.54,5.87,6.34,24,24,979.21,282.69,24.06,3.01,0.75,0.75,6.43,7.77,8.39,6.43,7.77,8.39,32,32,1321.26,373.39,30.7,1.29,0.58,0.58,
2020/02/06T00:24:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,16,17,972.34,nan,36656,0,115,4.53,6.27,6.27,4.53,6.27,6.27,26,26,1013.82,282.18,29.61,0.59,0,0,7.56,8.98,9.04,7.56,8.98,9.04,37,37,1451.93,416.51,31.76,1.2,0,0,
2020/02/06T00:26:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,15,16,972.31,0.08,36568,0,235,5.24,6.79,7.15,5.24,6.79,7.15,28,28,1097.29,313.29,31.47,1.88,0.44,0.44,7.73,8.81,8.81,7.73,8.81,8.81,37,37,1514.23,428.6,23.7,0.23,0,0,
2020/02/06T00:28:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,15,16,972.32,0.08,36568,0,355,5.34,6.62,6.62,5.34,6.62,6.62,28,28,1102.01,308.24,31.65,1.09,0,0,8,9.17,9.27,8,9.17,9.27,38,38,1555.46,436.31,32.7,1.44,0,0,
2020/02/06T00:30:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,15,16,972.39,0.08,36568,0,475,5.41,6.87,7.33,5.41,6.87,7.33,29,29,1112.44,311.71,33.24,2.11,0.46,0.46,8.18,9.7,10.07,8.18,9.7,10.07,40,40,1618.7,451.25,34.25,2.01,0.64,0,
2020/02/06T00:32:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,15,16,972.41,0.08,36568,0,595,5.07,7.04,7.17,5.07,7.04,7.17,29,29,1076.06,306.19,37.4,2.71,0,0,7.5,8.63,8.83,7.5,8.63,8.83,36,36,1562.66,433.7,25.13,1.07,0.2,0.2,
2020/02/06T00:34:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,16,16,973.12,0.08,36568,0,715,5.32,7.45,7.64,5.32,7.45,7.64,31,31,1131.32,315.09,35.7,3.09,0.18,0.18,8.37,10.79,11.25,8.37,10.79,11.25,45,45,1693.82,470.32,48.01,3.03,0.77,0.18,
2020/02/06T00:36:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,16,17,972.3,0.08,36568,0,835,4.85,6.51,7.1,4.85,6.51,7.1,27,27,1099.5,299.99,37.09,2.06,0.68,0.68,7.93,9.32,9.63,7.93,9.32,9.63,39,39,1536.18,435.6,33.97,1.47,0.41,0,
2020/02/06T00:38:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,17,19,972.35,0.08,36568,0,955,5.31,7.21,8.04,5.31,7.21,8.04,30,30,1160.42,321.51,36.86,2.83,1.25,0.5,7.85,9.18,9.46,7.85,9.18,9.46,38,38,1510.43,431.7,31.39,1.06,0.27,0.27,
2020/02/06T00:40:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,17,19,972.45,0.08,36568,0,1075,6.03,7.63,8.26,6.03,7.63,8.26,32,32,1170.62,341.66,38.84,2.5,0.53,0.5,8.71,10.4,10.63,8.71,10.4,10.63,43,43,1670.96,473.23,38.06,1.77,0.37,0.14,
2020/02/06T00:42:30z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,18,19,972.52,0.08,36568,0,1195,5.9,7.35,8.85,5.9,7.35,8.85,31,31,1218,344.28,33.93,4.09,2.12,1.65,9.09,10.58,10.68,9.09,10.58,10.68,44,44,1747.65,494.2,32.97,1.23,0,0,
2020/02/06T00:44:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,18,19,972.42,nan,36656,0,115,6.02,7.79,8.23,6.02,7.79,8.23,32,32,1218.52,350.46,39.46,2.31,0.62,0,9.17,10.38,10.38,9.17,10.38,10.38,43,43,1732.25,481.71,37.33,0.88,0,0,
2020/02/06T00:46:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,18,19,972.5,0.08,36504,0,235,6.76,8.18,9.09,6.76,8.18,9.09,34,34,1315,372.73,37.83,1.45,1.18,1.15,9.63,11.34,11.79,9.63,11.34,11.79,47,47,1882.81,519.46,37.15,2.06,0.82,0.13,
2020/02/06T00:48:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,18,19,972.57,0.08,36504,0,355,6.51,8.13,8.74,6.51,8.13,8.74,34,34,1302.91,361.17,42.07,1.54,0.96,0.46,9.79,11.71,12.2,9.79,11.71,12.2,49,49,1847.87,526.57,42.74,1.84,0.69,0.29,
2020/02/06T00:50:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,19,19,972.59,0.08,36504,0,475,6.37,8.76,9.56,6.37,8.76,9.56,36,36,1274.06,369.31,47.83,3.91,1.2,0.31,9.91,11.59,12.07,9.91,11.59,12.07,48,48,1903.68,531.24,40.15,2.35,0.41,0.41,
2020/02/06T00:52:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,19,19,972.63,0.08,36504,0,595,6.41,8.35,8.51,6.41,8.35,8.51,35,35,1285.61,358.62,41.38,1.54,0.2,0.2,9.75,11.63,12.01,9.75,11.63,12.01,48,48,1917.84,527.54,39.35,3.43,0.63,0,
2020/02/06T00:54:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,19,19,972.6,0.08,36504,0,715,6.29,8.55,9.7,6.29,8.55,9.7,36,36,1340.36,368.33,41.12,3.33,1.42,1.42,9.7,11.6,11.8,9.7,11.6,11.8,48,48,1861.93,526.2,47.56,1.24,0.09,0,
2020/02/06T00:56:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,19,20,972.57,0.08,36504,0,835,7.4,9.87,10.04,7.4,9.87,10.04,41,41,1479.9,415.37,50.45,2.33,0.27,0.27,9.84,11.76,13.24,9.84,11.76,13.24,49,49,1954.12,538.52,46.04,2.96,1.78,1.04,
2020/02/06T00:58:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,20,20,972.6,0.08,36504,0,955,7.48,10.01,11.08,7.48,10.01,11.08,42,42,1444.61,418.9,54.35,2.9,1.3,1.3,10.46,12.33,12.45,10.46,12.33,12.45,51,51,1973.19,557.81,44.25,0.85,0.25,0,
2020/02/06T01:00:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,20,21,972.63,0.08,36504,0,1075,7.72,10.67,11.97,7.72,10.67,11.97,44,44,1536.13,439.41,53.16,4.52,1.83,1.33,10.83,13.23,13.58,10.83,13.23,13.58,53,53,2057.48,586.01,54.22,2.16,0.42,0,
2020/02/06T01:02:26z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,21,21,972.61,0.08,36504,0,1195,7.1,10.65,11.38,7.1,10.65,11.38,44,44,1416.18,402.57,59.66,5.74,1.12,0.85,9.44,12.06,12.68,9.44,12.06,12.68,50,50,1855.32,524.31,52.93,3.46,0.44,0.44,
2020/02/06T01:04:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,21,21,972.64,nan,36656,0,116,6.94,9.92,10.22,6.94,9.92,10.22,41,41,1381.24,397.45,49.41,5.84,0,0,9.52,11.21,11.44,9.52,11.21,11.44,47,47,1838.62,515.02,39.31,1.48,0.27,0,
2020/02/06T01:06:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,25,25,972.65,0.08,36504,0,236,6.48,8.7,8.94,6.48,8.7,8.94,36,36,1277.19,366.21,40.7,3.1,0,0,9.54,11.88,12.1,9.54,11.88,12.1,50,50,1805.65,514.53,50.9,2.16,0.24,0.24,
